,datetime,air_moisture,air_temperature,soil_moisture,soil_temperature,unnamed,pole_no
1586,2019.11.27 07:34:04,91,14.5,69.261,13.563,33.2,5
1587,2019.11.27 07:29:03,91,14.3,64.981,13.625,33.2,5
1588,2019.11.27 07:24:02,91,14.3,68.482,13.625,33.2,5
1589,2019.11.27 07:19:01,91,14.3,70.039,13.563,33.2,5
1590,2019.11.27 07:14:01,91,14.2,64.202,13.563,33.2,5
1591,2019.11.27 07:09:01,91,13.9,65.37,13.563,33.2,5
1592,2019.11.27 07:04:00,91,14,69.65,13.563,33.2,5
1593,2019.11.27 06:59:00,91,13.8,64.981,13.625,33.2,5
1594,2019.11.27 06:53:58,91,13.6,67.704,13.625,33.2,5
1595,2019.11.27 06:48:58,91,13.6,70.428,13.625,33.2,5
1596,2019.11.27 06:43:57,91,13.5,67.315,13.563,33.2,5
1597,2019.11.27 06:38:56,91,13.3,68.872,13.563,33.2,5
1598,2019.11.27 06:34:01,91,13.4,65.759,13.563,33.2,5
1599,2019.11.27 06:28:55,91,13.4,65.759,13.625,33.2,5
1600,2019.11.27 06:23:55,91,13.2,65.759,13.563,33.2,5
1601,2019.11.27 06:18:54,90,12.9,69.261,13.625,33.2,5
1602,2019.11.27 06:13:53,91,13.4,70.428,13.563,33.2,5
1603,2019.11.27 06:08:53,91,13.7,66.926,13.563,33.2,5
1604,2019.11.27 06:03:52,91,13.7,67.315,13.688,33.2,5
1605,2019.11.27 05:58:51,91,13.6,66.148,13.625,33.2,5
1606,2019.11.27 05:53:51,91,13.6,67.315,13.688,33.2,5
1607,2019.11.27 05:48:50,91,13.4,68.872,13.563,33.2,5
1608,2019.11.27 05:43:49,91,13.5,65.759,13.563,33.2,5
1609,2019.11.27 05:38:49,91,13.6,70.817,13.5,33.2,5
1610,2019.11.27 05:33:49,91,13.4,69.65,13.563,33.2,5
1611,2019.11.27 05:28:48,91,13.4,70.428,13.625,33.2,5
1612,2019.11.27 05:23:46,91,13.5,70.039,13.563,33.2,5
1613,2019.11.27 05:18:46,91,13.4,68.482,13.625,33.2,5
1614,2019.11.27 05:13:45,91,13.4,69.65,13.625,33.2,5
1615,2019.11.27 05:08:44,91,13.3,67.315,13.563,33.2,5
1616,2019.11.27 05:03:44,91,13.6,67.704,13.625,33.2,5
1617,2019.11.27 04:58:43,91,13.4,70.817,13.563,33.2,5
1618,2019.11.27 04:53:43,91,13.1,69.65,13.563,33.2,5
1619,2019.11.27 04:48:42,90,12.9,67.315,13.5,33.2,5
1620,2019.11.27 04:43:42,91,13.4,67.315,13.5,33.2,5
1621,2019.11.27 04:38:41,91,13.8,69.261,13.625,33.2,5
1622,2019.11.27 04:33:40,91,13.6,68.872,13.5,33.2,5
1623,2019.11.27 04:28:39,91,13.2,68.093,13.625,33.2,5
1624,2019.11.27 04:23:40,91,13.2,67.315,13.438,33.2,5
1625,2019.11.27 04:18:39,91,13.2,68.093,13.438,33.2,5
1626,2019.11.27 04:13:37,91,13,69.65,13.5,33.2,5
1627,2019.11.27 04:08:37,91,13.5,66.148,13.563,33.2,5
1628,2019.11.27 04:03:36,91,13.5,64.981,13.5,33.2,5
1629,2019.11.27 03:58:35,91,13.6,69.65,13.5,33.2,5
1630,2019.11.27 03:53:35,91,13.4,68.093,13.563,33.2,5
1631,2019.11.27 03:48:34,91,13.4,68.872,13.5,33.2,5
1632,2019.11.27 03:43:34,91,13.2,67.704,13.5,33.2,5
1633,2019.11.27 03:38:33,91,13.1,66.537,13.5,33.2,5
1634,2019.11.27 03:33:32,91,13.1,68.872,13.5,33.2,5
1635,2019.11.27 03:28:32,91,13.1,64.981,13.438,33.2,5
1636,2019.11.27 03:23:31,91,13.3,65.759,13.438,33.2,5
1637,2019.11.27 03:18:31,91,13.2,69.261,13.5,33.2,5
1638,2019.11.27 03:13:29,91,13.4,66.148,13.438,33.2,5
1639,2019.11.27 03:08:28,91,13.4,69.65,13.5,33.2,5
1640,2019.11.27 03:03:28,91,13.3,68.093,13.5,33.2,5
1641,2019.11.27 02:58:28,91,13.2,71.206,13.5,33.2,5
1642,2019.11.27 02:53:27,90,12.7,68.872,13.5,33.2,5
1643,2019.11.27 02:43:25,90,12.8,68.093,13.375,33.2,5
1644,2019.11.27 02:38:26,90,12.7,69.261,13.375,33.2,5
1645,2019.11.27 02:33:24,90,12.7,69.65,13.438,33.2,5
1646,2019.11.27 02:28:25,90,12.5,70.039,13.438,33.2,5
1647,2019.11.27 02:23:24,90,12.5,66.148,13.438,33.2,5
1648,2019.11.27 02:18:23,90,12.3,66.926,13.375,33.2,5
1649,2019.11.27 02:13:22,90,12,69.261,13.438,33.2,5
1650,2019.11.27 02:08:22,89,11.5,70.817,13.438,33.2,5
1651,2019.11.27 02:03:25,89,11.7,70.039,13.5,33.2,5
1652,2019.11.27 01:58:20,89,11.9,65.759,13.5,33.2,5
1653,2019.11.27 01:53:19,90,12.1,65.759,13.5,33.2,5
1654,2019.11.27 01:48:19,90,12.1,67.315,13.438,33.2,5
1655,2019.11.27 01:43:18,90,12,68.872,13.688,33.2,5
1656,2019.11.27 01:38:17,89,11.5,71.206,13.563,33.2,5
1657,2019.11.27 01:33:17,89,11.1,66.537,13.625,33.2,5
1658,2019.11.27 01:28:16,89,11.3,66.926,13.813,33.2,5
1659,2019.11.27 01:23:16,90,12.1,67.315,13.625,33.2,5
1660,2019.11.27 01:18:15,90,12.1,67.704,13.75,33.2,5
1661,2019.11.27 01:13:14,90,12.1,67.704,13.688,33.2,5
1662,2019.11.27 01:08:14,90,12.1,66.926,13.875,33.2,5
1663,2019.11.27 01:03:13,90,12,67.704,13.75,33.2,5
1664,2019.11.27 00:58:12,90,12.2,66.537,13.875,33.2,5
1665,2019.11.27 00:53:12,89,11.8,71.206,13.875,33.2,5
1666,2019.11.27 00:48:11,89,11.9,68.482,13.938,33.2,5
1667,2019.11.27 00:43:12,89,11.9,66.926,14.063,33.2,5
1668,2019.11.27 00:38:10,90,12.1,68.482,14,33.2,5
1669,2019.11.27 00:33:09,89,11.9,66.148,14.063,33.2,5
1670,2019.11.27 00:28:09,90,12.2,68.872,14.063,33.2,5
1671,2019.11.27 00:23:08,89,11.7,70.817,14.188,33.2,5
1672,2019.11.27 00:18:07,90,12.5,70.817,14.125,33.2,5
1673,2019.11.27 00:13:07,90,12.5,64.202,14.125,33.2,5
1674,2019.11.27 00:08:06,90,12.5,66.148,14.188,33.2,5
1675,2019.11.27 00:03:06,90,12.6,68.093,14.25,33.2,5
1676,2019.11.26 23:58:06,90,12.9,66.537,14.25,33.2,5
1677,2019.11.26 23:54:09,90,12.7,66.148,14.25,33.2,5
1678,2019.11.26 23:48:05,90,12.8,66.148,14.25,33.2,5
1679,2019.11.26 23:42:59,90,12.9,67.704,14.313,33.2,5
1680,2019.11.26 23:37:58,90,12.9,69.65,14.375,33.2,5
1681,2019.11.26 23:32:58,90,12.9,70.428,14.375,33.2,5
1682,2019.11.26 23:27:57,91,13.2,65.37,14.375,33.2,5
1683,2019.11.26 23:22:56,90,12.8,65.37,14.438,33.2,5
1684,2019.11.26 23:17:56,90,12.6,69.261,14.438,33.2,5
1685,2019.11.26 23:12:55,90,12.6,65.759,14.563,33.2,5
1686,2019.11.26 23:07:54,90,12.6,67.704,14.5,33.2,5
1687,2019.11.26 23:02:54,90,12.5,70.817,14.563,33.2,5
1688,2019.11.26 22:57:53,90,12.6,64.981,14.625,33.2,5
1689,2019.11.26 22:52:53,90,12.9,69.261,14.75,33.2,5
1690,2019.11.26 22:47:52,90,12.8,68.093,14.688,33.2,5
1691,2019.11.26 22:42:52,90,12.8,65.37,14.813,33.2,5
1692,2019.11.26 22:37:54,90,12.9,66.537,14.813,33.2,5
1693,2019.11.26 22:32:51,91,13,68.093,14.938,33.2,5
1694,2019.11.26 22:27:49,91,13.1,65.37,14.875,33.2,5
1695,2019.11.26 22:22:48,91,13.1,67.315,14.938,33.2,5
1696,2019.11.26 22:17:48,90,12.6,65.37,14.938,33.2,5
1697,2019.11.26 22:12:48,90,12.7,68.093,15.063,33.2,5
1698,2019.11.26 22:07:47,91,13.4,66.926,15.063,33.2,5
1699,2019.11.26 22:02:46,91,13.3,65.37,15.188,33.2,5
1700,2019.11.26 21:57:45,91,13.6,64.202,15.125,33.2,5
1701,2019.11.26 21:52:45,91,13.9,66.926,15.188,33.2,5
1702,2019.11.26 21:47:44,91,13.8,67.315,15.188,33.2,5
1703,2019.11.26 21:42:44,91,13.7,66.926,15.313,33.2,5
1704,2019.11.26 21:37:43,91,13.6,67.704,15.313,33.2,5
1705,2019.11.26 21:32:43,91,13.6,69.65,15.375,33.2,5
1706,2019.11.26 21:27:42,91,13.6,63.813,15.438,33.2,5
1707,2019.11.26 21:22:41,91,13.7,67.704,15.5,33.2,5
1708,2019.11.26 21:17:40,91,13.9,66.537,15.5,33.2,5
1709,2019.11.26 21:12:40,91,14.1,66.926,15.5,33.2,5
1710,2019.11.26 21:07:39,91,13.9,66.148,15.5,33.2,5
1711,2019.11.26 21:02:38,91,13.9,67.704,15.563,33.2,5
1712,2019.11.26 20:57:38,91,13.8,67.315,15.625,33.2,5
1713,2019.11.26 20:52:37,91,13.8,68.872,15.688,33.2,5
1714,2019.11.26 20:47:39,91,14.5,70.428,15.688,33.2,5
1715,2019.11.26 20:42:37,91,14.4,65.37,15.75,33.2,5
1716,2019.11.26 20:37:40,91,14.5,68.093,15.875,33.2,5
1717,2019.11.26 20:32:34,91,14.9,68.872,15.813,33.2,5
1718,2019.11.26 20:27:34,91,15,65.37,15.938,33.2,5
1719,2019.11.26 20:22:34,91,14.9,64.202,15.875,33.2,5
1720,2019.11.26 20:17:33,91,15.3,66.148,15.938,33.2,5
1721,2019.11.26 20:12:32,91,15.2,67.704,15.875,33.2,5
1722,2019.11.26 20:07:31,91,15.7,65.37,15.938,33.2,5
1723,2019.11.26 20:02:31,91,15.6,67.315,16,33.2,5
1724,2019.11.26 19:57:30,91,15.4,68.872,16,33.2,5
1725,2019.11.26 19:52:30,91,15.3,64.981,16.063,33.2,5
1726,2019.11.26 19:47:29,91,15.4,67.315,16.063,33.2,5
1727,2019.11.26 19:42:28,91,15.6,68.093,16.125,33.2,5
1728,2019.11.26 19:37:27,91,15.5,65.759,16.125,33.2,5
1729,2019.11.26 19:32:26,91,15.4,67.315,16.25,33.2,5
1730,2019.11.26 19:27:25,91,14.6,64.981,16.188,33.2,5
