,Date/Time,Air Moisture,Air Temperature,Soil Moisture,Soil Temperature,Unnamed: 5,pole_no
1025,2019.12.30 11:27:43,30.0,28.1,70.35600000000001,9.562999999999999,33.2,4
1032,2019.12.30 11:22:41,29.0,27.6,68.775,9.125,33.2,4
1039,2019.12.30 11:17:41,28.0,28.9,69.565,8.812999999999999,33.2,4
1046,2019.12.30 11:12:40,29.0,27.9,68.37899999999999,8.437999999999999,33.2,4
1053,2019.12.30 11:07:39,30.0,28.2,68.775,8.187999999999999,33.2,4
1060,2019.12.30 11:02:38,33.0,27.4,67.589,7.875,33.2,4
1067,2019.12.30 10:57:38,35.0,26.7,68.775,7.688,33.2,4
1074,2019.12.30 10:52:37,38.0,25.6,69.96,7.313,33.2,4
1081,2019.12.30 10:47:37,40.0,25.5,70.751,7.188,33.2,4
1088,2019.12.30 10:42:36,40.0,25.9,69.96,6.938,33.2,4
1095,2019.12.30 10:37:35,50.0,22.1,70.35600000000001,6.625,33.2,4
1102,2019.12.30 10:32:35,58.0,19.3,71.146,6.438,33.2,4
1109,2019.12.30 10:27:34,50.0,22.5,67.589,6.125,33.2,4
1116,2019.12.30 10:22:33,58.0,19.1,69.17,6.0,33.2,4
1121,2019.12.30 10:17:34,51.0,20.8,68.37899999999999,5.813,33.2,4
1128,2019.12.30 10:12:32,74.0,15.2,69.96,5.563,33.2,4
1135,2019.12.30 10:07:32,68.0,16.8,69.17,5.563,33.2,4
1142,2019.12.30 10:02:30,69.0,16.3,68.37899999999999,5.375,33.2,4
1149,2019.12.30 09:57:30,59.0,17.7,70.35600000000001,5.25,33.2,4
1156,2019.12.30 09:52:29,65.0,17.3,67.589,4.938,33.2,4
1162,2019.12.30 09:47:29,63.0,17.7,69.96,5.0,33.2,4
1169,2019.12.30 09:42:29,54.0,19.6,68.37899999999999,4.875,33.2,4
1176,2019.12.30 09:37:27,55.0,20.0,72.332,4.813,33.2,4
1183,2019.12.30 09:32:26,56.0,19.6,69.17,4.688,33.2,4
1190,2019.12.30 09:27:26,59.0,20.2,66.798,4.688,33.2,4
1197,2019.12.30 09:22:25,69.0,20.0,69.17,4.5,33.2,4
1204,2019.12.30 09:17:25,71.0,17.4,72.727,4.25,33.2,4
1211,2019.12.30 09:12:25,73.0,17.4,66.008,4.188,33.2,4
1218,2019.12.30 09:07:24,81.0,15.6,72.332,4.313,33.2,4
1224,2019.12.30 09:02:22,86.0,14.5,66.798,4.125,33.2,4
1231,2019.12.30 08:57:23,91.0,13.0,67.589,4.063,33.2,4
1238,2019.12.30 08:52:22,90.0,12.7,71.542,3.938,33.2,4
1245,2019.12.30 08:47:21,90.0,12.7,69.565,3.688,33.2,4
1252,2019.12.30 08:42:20,90.0,12.4,67.589,3.875,33.2,4
1259,2019.12.30 08:37:19,89.0,11.1,70.751,3.75,33.2,4
1266,2019.12.30 08:32:19,88.0,10.4,68.775,3.438,33.2,4
1273,2019.12.30 08:27:19,88.0,10.0,71.542,4.438,33.2,4
1280,2019.12.30 08:22:18,88.0,8.5,70.751,3.375,33.2,4
1287,2019.12.30 08:17:17,88.0,5.7,68.37899999999999,3.563,33.2,4
1294,2019.12.30 08:12:16,88.0,5.6,70.751,3.438,33.2,4
1302,2019.12.30 00:48:04,87.0,2.7,68.775,4.688,33.2,4
1309,2019.12.30 00:43:05,87.0,2.8,71.937,4.813,33.2,4
1316,2019.12.30 00:38:04,87.0,2.6,72.727,5.0,33.2,4
1323,2019.12.30 00:33:02,87.0,2.8,69.17,4.688,33.2,4
1330,2019.12.30 00:28:02,87.0,2.7,64.822,4.938,33.2,4
1337,2019.12.30 00:23:02,87.0,2.9,69.96,4.75,33.2,4
1344,2019.12.30 00:18:02,87.0,3.2,66.008,5.063,33.2,4
1350,2019.12.30 00:13:01,87.0,3.0,70.751,4.938,33.2,4
1357,2019.12.30 00:07:59,87.0,3.1,69.96,4.875,33.2,4
1363,2019.12.30 00:02:59,87.0,3.1,74.308,5.0,33.2,4
1370,2019.12.29 23:57:59,87.0,3.3,69.17,5.188,33.2,4
1377,2019.12.29 23:52:58,87.0,3.3,69.17,5.063,33.2,4
1383,2019.12.29 23:47:57,87.0,3.4,69.17,5.125,33.2,4
1390,2019.12.29 23:42:54,87.0,3.2,69.96,5.188,33.2,4
1397,2019.12.29 23:37:52,87.0,3.2,67.589,5.188,33.2,4
1404,2019.12.29 23:32:51,87.0,3.2,67.589,5.25,33.2,4
1411,2019.12.29 23:27:51,87.0,3.7,69.96,5.25,33.2,4
1418,2019.12.29 23:22:49,87.0,3.8,70.35600000000001,5.375,33.2,4
1424,2019.12.29 23:17:48,87.0,3.9,71.542,5.375,33.2,4
1431,2019.12.29 23:12:49,87.0,3.9,72.727,5.188,33.2,4
1438,2019.12.29 23:07:47,87.0,3.7,67.589,5.375,33.2,4
1445,2019.12.29 23:02:47,87.0,3.2,71.542,5.563,33.2,4
1452,2019.12.29 22:57:45,87.0,2.8,66.008,5.5,33.2,4
1459,2019.12.29 22:52:44,87.0,3.2,69.17,5.563,33.2,4
1466,2019.12.29 22:47:43,87.0,3.9,70.751,5.375,33.2,4
1473,2019.12.29 22:42:44,87.0,3.9,71.542,5.563,33.2,4
1479,2019.12.29 22:37:41,87.0,3.9,71.146,5.5,33.2,4
1486,2019.12.29 22:32:41,87.0,4.2,69.17,5.688,33.2,4
1493,2019.12.29 22:27:40,87.0,4.2,69.565,5.438,33.2,4
1500,2019.12.29 22:22:39,87.0,4.1,69.565,5.75,33.2,4
1507,2019.12.29 22:17:39,87.0,4.3,68.37899999999999,5.75,33.2,4
1514,2019.12.29 22:12:39,87.0,4.4,66.008,5.75,33.2,4
1521,2019.12.29 22:07:37,87.0,4.2,69.96,5.75,33.2,4
1528,2019.12.29 22:02:37,87.0,4.4,67.589,5.813,33.2,4
1535,2019.12.29 21:57:36,87.0,4.7,68.775,5.813,33.2,4
1540,2019.12.29 21:52:35,88.0,5.2,69.565,5.688,33.2,4
1547,2019.12.29 21:47:35,88.0,5.4,69.17,6.125,33.2,4
1554,2019.12.29 21:42:34,88.0,5.4,66.008,6.063,33.2,4
1560,2019.12.29 21:37:33,88.0,5.4,70.35600000000001,6.063,33.2,4
1567,2019.12.29 21:32:33,88.0,5.2,71.542,5.938,33.2,4
1574,2019.12.29 21:27:32,88.0,5.3,73.123,6.125,33.2,4
1581,2019.12.29 21:22:33,88.0,5.4,71.542,6.25,33.2,4
1588,2019.12.29 21:17:31,88.0,5.5,72.727,6.0,33.2,4
1594,2019.12.29 21:12:30,88.0,5.8,66.008,6.188,33.2,4
1601,2019.12.29 21:07:30,88.0,5.7,72.727,6.375,33.2,4
1608,2019.12.29 21:02:30,88.0,5.6,68.37899999999999,6.188,33.2,4
1615,2019.12.29 20:57:28,88.0,5.5,69.96,6.375,33.2,4
1622,2019.12.29 20:52:29,88.0,5.8,67.984,6.313,33.2,4
1629,2019.12.29 20:47:27,88.0,6.0,71.542,6.375,33.2,4
1636,2019.12.29 20:42:26,88.0,5.5,66.798,6.563,33.2,4
1643,2019.12.29 20:37:27,88.0,5.2,68.37899999999999,6.5,33.2,4
1649,2019.12.29 20:32:26,88.0,5.2,71.542,6.688,33.2,4
1656,2019.12.29 20:27:26,88.0,5.6,71.542,6.625,33.2,4
1662,2019.12.29 20:22:24,88.0,5.8,68.37899999999999,6.375,33.2,4
1669,2019.12.29 20:17:23,88.0,5.9,71.542,6.438,33.2,4
1676,2019.12.29 20:12:24,88.0,6.3,72.727,7.188,33.2,4
1683,2019.12.29 20:07:23,88.0,6.6,66.403,5.688,33.2,4
1689,2019.12.29 20:02:23,88.0,6.8,74.308,5.063,33.2,4
1697,2019.12.29 19:57:21,88.0,7.0,73.123,6.813,33.2,4
1704,2019.12.29 19:52:20,88.0,7.2,70.751,8.0,33.2,4
1710,2019.12.29 19:47:21,88.0,7.3,69.17,7.188,33.2,4
1718,2019.12.29 19:42:20,88.0,7.2,67.589,7.0,33.2,4
1725,2019.12.29 19:37:19,88.0,7.3,69.17,7.063,33.2,4
1732,2019.12.29 19:32:18,88.0,7.3,68.37899999999999,7.25,33.2,4
1739,2019.12.29 19:27:17,88.0,7.0,67.589,7.313,33.2,4
1746,2019.12.29 19:22:17,88.0,7.3,67.589,8.125,33.2,4
1751,2019.12.29 19:17:17,88.0,7.6,67.984,7.375,33.2,4
1759,2019.12.29 19:12:11,88.0,7.2,67.589,7.813,33.2,4
1766,2019.12.29 19:07:10,88.0,7.2,70.35600000000001,7.313,33.2,4
1772,2019.12.29 19:02:10,88.0,7.3,70.751,7.563,33.2,4
1779,2019.12.29 18:57:09,88.0,7.2,67.589,7.688,33.2,4
1786,2019.12.29 18:52:09,88.0,7.5,68.775,7.75,33.2,4
1793,2019.12.29 18:47:08,88.0,7.7,69.96,7.688,33.2,4
1800,2019.12.29 18:42:07,88.0,7.6,69.17,8.062999999999999,33.2,4
1807,2019.12.29 18:37:06,88.0,7.9,64.42699999999999,8.375,33.2,4
1814,2019.12.29 18:32:06,88.0,7.8,69.565,7.938,33.2,4
1821,2019.12.29 18:27:05,88.0,8.2,72.727,8.25,33.2,4
1828,2019.12.29 18:22:04,88.0,8.2,70.751,8.062999999999999,33.2,4
1835,2019.12.29 18:17:04,88.0,8.3,73.123,8.062999999999999,33.2,4
1842,2019.12.29 18:12:03,88.0,8.7,71.937,8.312999999999999,33.2,4
1849,2019.12.29 18:07:02,88.0,8.7,69.565,8.437999999999999,33.2,4
1856,2019.12.29 18:02:02,88.0,8.8,70.751,8.312999999999999,33.2,4
1863,2019.12.29 17:57:01,88.0,9.5,67.194,8.562999999999999,33.2,4
1870,2019.12.29 17:52:00,88.0,9.7,68.37899999999999,8.687999999999999,33.2,4
1876,2019.12.29 17:47:00,88.0,9.8,72.332,8.812999999999999,33.2,4
1883,2019.12.29 17:41:59,88.0,10.1,71.146,8.75,33.2,4
1890,2019.12.29 17:36:59,88.0,10.4,68.37899999999999,9.0,33.2,4
1897,2019.12.29 17:31:58,88.0,10.9,68.37899999999999,9.125,33.2,4
1904,2019.12.29 17:26:58,88.0,10.9,69.17,9.312999999999999,33.2,4
1911,2019.12.29 17:21:54,89.0,11.3,73.123,9.437999999999999,33.2,4
1917,2019.12.29 17:16:52,89.0,11.4,67.194,9.437999999999999,33.2,4
1924,2019.12.29 17:11:51,89.0,11.0,72.332,9.562999999999999,33.2,4
1931,2019.12.29 17:06:52,88.0,10.9,69.17,9.812999999999999,33.2,4
1938,2019.12.29 17:01:51,89.0,11.5,67.194,9.75,33.2,4
1944,2019.12.29 16:56:50,89.0,11.7,66.798,9.937999999999999,33.2,4
1951,2019.12.29 16:51:49,90.0,12.1,69.96,10.062999999999999,33.2,4
1958,2019.12.29 16:46:49,90.0,12.4,66.798,10.187999999999999,33.2,4
1965,2019.12.29 16:41:48,91.0,13.1,69.565,10.25,33.2,4
1972,2019.12.29 16:36:48,91.0,13.0,67.194,10.312999999999999,33.2,4
1979,2019.12.29 16:31:47,91.0,13.3,68.37899999999999,10.562999999999999,33.2,4
1986,2019.12.29 16:26:46,91.0,13.3,66.403,10.437999999999999,33.2,4
1993,2019.12.29 16:21:46,91.0,13.6,72.332,10.687999999999999,33.2,4
2000,2019.12.29 16:16:45,91.0,13.7,70.751,10.75,33.2,4
2007,2019.12.29 16:11:44,80.0,14.2,71.542,10.812999999999999,33.2,4
2014,2019.12.29 16:06:43,77.0,14.6,69.96,10.812999999999999,33.2,4
2021,2019.12.29 16:01:42,72.0,15.0,70.751,10.75,33.2,4
2028,2019.12.29 15:56:41,64.0,16.0,69.565,11.0,33.2,4
2035,2019.12.29 15:51:41,55.0,18.5,69.565,11.062999999999999,33.2,4
2042,2019.12.29 15:46:40,54.0,18.7,70.751,11.125,33.2,4
2048,2019.12.29 15:41:40,52.0,19.6,68.775,11.187999999999999,33.2,4
2054,2019.12.29 15:36:39,53.0,19.8,68.37899999999999,11.312999999999999,33.2,4
2061,2019.12.29 15:31:38,49.0,20.4,65.613,11.312999999999999,33.2,4
2067,2019.12.29 15:26:37,50.0,20.0,67.194,11.375,33.2,4
2074,2019.12.29 15:21:36,48.0,20.4,68.37899999999999,11.375,33.2,4
2081,2019.12.29 15:16:36,48.0,21.0,66.403,11.312999999999999,33.2,4
2087,2019.12.29 15:11:35,47.0,20.5,69.565,11.375,33.2,4
2094,2019.12.29 15:06:35,50.0,20.3,67.194,11.5,33.2,4
2101,2019.12.29 15:01:33,48.0,20.5,69.565,11.437999999999999,33.2,4
2108,2019.12.29 14:56:33,50.0,20.7,70.35600000000001,11.625,33.2,4
2115,2019.12.29 14:51:32,46.0,22.9,67.194,11.625,33.2,4
2122,2019.12.29 14:46:31,45.0,22.0,71.542,11.625,33.2,4
2129,2019.12.29 14:41:30,47.0,22.2,65.613,11.625,33.2,4
2136,2019.12.29 14:36:31,52.0,19.4,67.984,11.625,33.2,4
2143,2019.12.29 14:31:30,45.0,22.4,67.984,11.562999999999999,33.2,4
2150,2019.12.29 14:26:29,39.0,24.4,67.194,11.625,33.2,4
2157,2019.12.29 14:21:28,38.0,24.9,67.984,11.687999999999999,33.2,4
2164,2019.12.29 14:16:28,40.0,25.7,69.17,11.75,33.2,4
2171,2019.12.29 14:11:28,42.0,23.9,71.937,11.687999999999999,33.2,4
2178,2019.12.29 14:06:26,44.0,24.4,68.775,11.687999999999999,33.2,4
2185,2019.12.29 14:01:25,44.0,23.4,69.17,11.562999999999999,33.2,4
2192,2019.12.29 13:56:24,46.0,23.5,69.96,11.687999999999999,33.2,4
2199,2019.12.29 13:51:25,46.0,22.8,69.96,11.75,33.2,4
2206,2019.12.29 13:46:24,47.0,23.4,68.37899999999999,11.625,33.2,4
2213,2019.12.29 13:41:22,33.0,28.1,69.17,11.562999999999999,33.2,4
2220,2019.12.29 13:36:22,47.0,22.9,68.775,11.437999999999999,33.2,4
2227,2019.12.29 13:31:22,33.0,26.9,71.542,11.5,33.2,4
2233,2019.12.29 13:26:22,33.0,27.5,71.146,11.375,33.2,4
2240,2019.12.29 13:21:20,39.0,26.3,71.542,11.375,33.2,4
2247,2019.12.29 13:16:20,40.0,25.6,68.775,11.312999999999999,33.2,4
2254,2019.12.29 13:11:18,41.0,25.3,69.96,11.25,33.2,4
2261,2019.12.29 13:06:20,42.0,25.0,72.332,11.5,33.2,4
2268,2019.12.29 13:01:17,45.0,23.3,68.37899999999999,11.437999999999999,33.2,4
2274,2019.12.29 12:56:18,47.0,23.6,69.17,11.375,33.2,4
2281,2019.12.29 12:51:16,53.0,20.8,66.403,11.25,33.2,4
2288,2019.12.29 12:46:15,54.0,22.1,69.565,11.125,33.2,4
2294,2019.12.29 12:41:15,70.0,18.1,69.17,11.25,33.2,4
2301,2019.12.29 12:36:14,61.0,20.2,71.542,11.187999999999999,33.2,4
2308,2019.12.29 12:31:13,53.0,22.1,71.542,11.125,33.2,4
2315,2019.12.29 12:26:13,69.0,16.4,70.751,10.875,33.2,4
2322,2019.12.29 12:21:12,52.0,22.6,71.937,10.937999999999999,33.2,4
2329,2019.12.29 12:16:11,59.0,21.9,67.589,10.937999999999999,33.2,4
2336,2019.12.29 12:11:11,78.0,17.0,66.008,10.687999999999999,33.2,4
2343,2019.12.29 12:06:10,83.0,15.9,68.37899999999999,10.375,33.2,4
2350,2019.12.29 12:01:09,91.0,15.3,71.542,10.312999999999999,33.2,4
2357,2019.12.29 11:56:09,91.0,13.0,69.565,10.0,33.2,4
2364,2019.12.29 11:51:08,88.0,10.9,70.751,9.875,33.2,4
2371,2019.12.29 11:46:07,89.0,11.5,66.403,9.75,33.2,4
2378,2019.12.29 11:41:07,88.0,10.7,69.96,9.75,33.2,4
2385,2019.12.29 11:36:06,88.0,10.3,71.146,9.687999999999999,33.2,4
2392,2019.12.29 11:31:05,88.0,10.5,69.565,9.562999999999999,33.2,4
2399,2019.12.29 11:26:04,88.0,10.5,66.798,9.437999999999999,33.2,4
2406,2019.12.29 11:21:04,88.0,10.7,69.96,9.125,33.2,4
2413,2019.12.29 11:16:03,88.0,10.6,73.913,8.937999999999999,33.2,4
