,datetime,air_moisture,air_temperature,soil_moisture,soil_temperature,unnamed,pole_no
633,2019.11.27 07:31:50,91,14.4,45.455,13.563,33.2,7
634,2019.11.27 07:26:50,91,14.3,41.414,13.5,33.2,7
635,2019.11.27 07:21:50,91,14.3,90.91,13.5,33.2,7
636,2019.11.27 07:16:50,91,14.3,40.404,13.563,33.2,7
637,2019.11.27 07:11:50,91,14.3,43.434,13.563,33.2,7
638,2019.11.27 07:06:50,91,13.9,42.929,13.438,33.2,7
639,2019.11.27 07:01:49,91,13.9,84.849,13.5,33.2,7
640,2019.11.27 06:56:49,91,13.7,40.404,13.563,33.2,7
641,2019.11.27 06:51:48,91,13.6,42.424,13.563,33.2,7
642,2019.11.27 06:46:48,91,13.5,41.414,13.563,33.2,7
643,2019.11.27 06:41:47,91,13.4,86.869,13.625,33.2,7
644,2019.11.27 06:36:47,91,13.3,41.414,13.625,33.2,7
645,2019.11.27 06:31:46,91,13.5,43.434,13.563,33.2,7
646,2019.11.27 06:26:46,91,13.4,45.455,13.5,33.2,7
647,2019.11.27 06:21:46,91,13.1,39.899,13.563,33.2,7
648,2019.11.27 06:16:46,91,13,45.455,13.563,33.2,7
650,2019.11.27 06:06:44,91,13.8,42.425,27.125,33.2,7
651,2019.11.27 06:01:44,91,13.6,79.798,13.563,33.2,7
652,2019.11.27 05:56:44,91,13.5,37.879,13.563,33.2,7
653,2019.11.27 05:51:44,91,13.6,39.899,13.625,33.2,7
654,2019.11.27 05:46:43,91,13.5,39.899,13.563,33.2,7
655,2019.11.27 05:41:43,91,13.6,41.414,13.563,33.2,7
656,2019.11.27 05:36:43,91,13.5,40.909,13.563,33.2,7
657,2019.11.27 05:31:43,91,13.4,43.434,13.563,33.2,7
658,2019.11.27 05:26:42,91,13.4,43.434,13.563,33.2,7
659,2019.11.27 05:21:47,91,13.4,40.404,13.563,33.2,7
660,2019.11.27 05:16:41,91,13.4,45.455,13.563,33.2,7
661,2019.11.27 05:11:41,91,13.2,84.848,13.563,33.2,7
662,2019.11.27 05:06:41,91,13.4,43.434,13.625,33.2,7
663,2019.11.27 05:01:40,91,13.5,36.869,13.563,33.2,7
664,2019.11.27 04:56:41,91,13.7,88.889,13.5,33.2,7
665,2019.11.27 04:51:39,91,13.1,39.899,13.625,33.2,7
666,2019.11.27 04:46:39,90,12.9,40.404,13.563,33.2,7
667,2019.11.27 04:41:40,91,13.5,44.444,13.5,33.2,7
668,2019.11.27 04:36:38,91,13.7,39.394,13.5,33.2,7
669,2019.11.27 04:31:38,91,13.7,41.414,13.438,33.2,7
