,Date/Time,Air Moisture,Air Temperature,Soil Moisture,Soil Temperature,Unnamed: 5,pole_no
5347,2019.12.25 18:26:55,88.0,10.1,80.309,9.75,33.2,6
5354,2019.12.25 18:21:55,88.0,9.9,77.60600000000001,9.812999999999999,33.2,6
5361,2019.12.25 18:16:53,89.0,11.1,79.923,9.875,33.2,6
5368,2019.12.25 18:11:53,88.0,10.3,79.53699999999999,9.875,33.2,6
5375,2019.12.25 18:06:52,88.0,10.4,79.53699999999999,10.062999999999999,33.2,6
5382,2019.12.25 18:01:51,88.0,10.7,76.834,10.187999999999999,33.2,6
5389,2019.12.25 17:56:50,89.0,11.7,76.834,10.125,33.2,6
5396,2019.12.25 17:51:50,89.0,11.6,75.29,10.312999999999999,33.2,6
5403,2019.12.25 17:46:49,90.0,12.1,78.764,10.437999999999999,33.2,6
5410,2019.12.25 17:41:48,90.0,12.1,78.764,10.562999999999999,33.2,6
5417,2019.12.25 17:36:47,89.0,11.9,77.22,10.562999999999999,33.2,6
5424,2019.12.25 17:31:47,89.0,11.9,78.764,10.75,33.2,6
5430,2019.12.25 17:26:46,90.0,12.4,78.764,10.937999999999999,33.2,6
5437,2019.12.25 17:21:45,91.0,13.0,76.44800000000001,10.875,33.2,6
5444,2019.12.25 17:16:45,91.0,13.6,77.992,11.062999999999999,33.2,6
5451,2019.12.25 17:11:44,88.0,14.3,81.467,11.375,33.2,6
5458,2019.12.25 17:06:43,79.0,15.7,78.378,11.5,33.2,6
5464,2019.12.25 17:01:42,81.0,15.3,76.44800000000001,11.375,33.2,6
5471,2019.12.25 16:56:42,82.0,15.4,78.764,11.562999999999999,33.2,6
5478,2019.12.25 16:51:41,76.0,15.9,75.29,11.812999999999999,33.2,6
5485,2019.12.25 16:46:40,70.0,17.0,76.062,11.812999999999999,33.2,6
5491,2019.12.25 16:41:39,72.0,17.0,74.903,12.062999999999999,33.2,6
5497,2019.12.25 16:36:41,72.0,15.9,77.60600000000001,12.125,33.2,6
5503,2019.12.24 13:10:29,78.0,17.6,82.625,12.0,33.2,6
5511,2019.12.24 13:05:28,72.0,17.3,78.764,12.0,33.2,6
5519,2019.12.24 13:00:28,70.0,18.9,78.378,12.0,33.2,6
5527,2019.12.24 12:55:27,66.0,19.4,77.992,11.875,33.2,6
5535,2019.12.24 12:50:27,61.0,20.8,81.467,11.75,33.2,6
5543,2019.12.24 12:45:26,68.0,18.4,77.22,11.562999999999999,33.2,6
5551,2019.12.24 12:40:26,63.0,20.3,77.992,11.5,33.2,6
5559,2019.12.24 12:35:24,65.0,20.7,79.15100000000001,11.437999999999999,33.2,6
5567,2019.12.24 12:30:25,64.0,20.2,77.22,11.062999999999999,33.2,6
5576,2019.12.24 12:25:23,71.0,19.1,78.764,11.187999999999999,33.2,6
5585,2019.12.24 12:20:23,90.0,16.2,80.309,11.062999999999999,33.2,6
5594,2019.12.24 12:15:22,69.0,19.2,81.85300000000001,10.937999999999999,33.2,6
5602,2019.12.24 12:10:22,92.0,16.5,79.923,10.937999999999999,33.2,6
5609,2019.12.24 12:05:20,82.0,16.9,80.695,10.812999999999999,33.2,6
5616,2019.12.24 12:00:20,85.0,15.5,77.60600000000001,10.625,33.2,6
5623,2019.12.24 11:55:20,70.0,18.6,79.15100000000001,10.687999999999999,33.2,6
5630,2019.12.24 11:50:19,83.0,15.4,77.22,10.437999999999999,33.2,6
5637,2019.12.24 11:45:18,77.0,16.9,76.44800000000001,10.437999999999999,33.2,6
5644,2019.12.24 11:40:17,74.0,17.3,79.53699999999999,10.25,33.2,6
5651,2019.12.24 11:35:16,75.0,17.5,79.53699999999999,10.062999999999999,33.2,6
5658,2019.12.24 11:30:16,75.0,17.2,81.467,10.0,33.2,6
5665,2019.12.24 11:25:16,68.0,18.0,80.695,9.75,33.2,6
5672,2019.12.24 11:20:15,56.0,21.4,82.23899999999999,9.562999999999999,33.2,6
5679,2019.12.24 11:15:13,56.0,20.9,77.60600000000001,9.375,33.2,6
5686,2019.12.24 11:10:13,72.0,18.3,79.923,8.937999999999999,33.2,6
5693,2019.12.24 11:05:13,73.0,17.8,77.992,9.0,33.2,6
5700,2019.12.24 11:00:12,77.0,18.0,76.834,8.562999999999999,33.2,6
5707,2019.12.24 10:55:12,74.0,18.0,77.22,8.437999999999999,33.2,6
5714,2019.12.24 10:50:10,80.0,15.5,81.85300000000001,8.187999999999999,33.2,6
5721,2019.12.24 10:45:09,80.0,17.3,80.309,8.187999999999999,33.2,6
5728,2019.12.24 10:40:09,91.0,15.3,77.60600000000001,8.0,33.2,6
5734,2019.12.24 10:35:08,83.0,15.4,80.309,7.75,33.2,6
5741,2019.12.24 10:30:11,89.0,15.3,81.85300000000001,7.75,33.2,6
5748,2019.12.24 10:25:06,87.0,16.5,77.60600000000001,7.625,33.2,6
5755,2019.12.24 10:20:05,91.0,13.3,77.22,7.438,33.2,6
5762,2019.12.24 10:15:05,85.0,16.0,80.309,7.125,33.2,6
5769,2019.12.24 10:10:05,79.0,16.6,76.062,7.063,33.2,6
5776,2019.12.24 10:05:04,91.0,15.4,77.992,7.0,33.2,6
5783,2019.12.24 10:00:03,91.0,14.3,77.60600000000001,6.813,33.2,6
5790,2019.12.24 09:55:02,91.0,15.6,80.309,6.875,33.2,6
5797,2019.12.24 09:50:01,91.0,13.8,77.992,6.75,33.2,6
5804,2019.12.24 09:45:00,89.0,11.4,81.081,6.688,33.2,6
5811,2019.12.24 09:40:00,90.0,12.2,78.764,6.625,33.2,6
5818,2019.12.24 09:34:59,91.0,13.0,81.081,6.5,33.2,6
5825,2019.12.24 09:29:58,90.0,12.4,78.378,6.375,33.2,6
5832,2019.12.24 09:24:57,89.0,11.7,77.992,6.188,33.2,6
5839,2019.12.24 09:19:57,88.0,10.9,82.625,6.188,33.2,6
5846,2019.12.24 09:14:56,88.0,9.9,77.60600000000001,5.938,33.2,6
5853,2019.12.24 09:09:55,88.0,9.5,78.764,5.875,33.2,6
5860,2019.12.24 09:04:54,88.0,9.2,77.60600000000001,5.625,33.2,6
5867,2019.12.24 08:59:54,88.0,9.0,84.17,5.625,33.2,6
5874,2019.12.24 08:54:53,88.0,8.3,75.676,5.438,33.2,6
5883,2019.12.24 03:52:08,87.0,3.5,78.764,5.188,33.2,6
5890,2019.12.24 03:47:08,87.0,3.4,76.062,5.313,33.2,6
5897,2019.12.24 03:42:07,87.0,3.5,75.29,5.75,33.2,6
5904,2019.12.24 03:37:06,87.0,3.6,76.834,5.5,33.2,6
5909,2019.12.24 03:32:06,87.0,3.4,75.676,4.688,33.2,6
5916,2019.12.24 03:27:05,87.0,3.3,77.22,5.625,33.2,6
5923,2019.12.24 03:22:04,87.0,3.4,81.081,6.375,33.2,6
5930,2019.12.24 03:17:03,87.0,3.4,77.60600000000001,5.75,33.2,6
5937,2019.12.24 03:12:03,87.0,3.5,79.53699999999999,5.75,33.2,6
5944,2019.12.24 03:07:02,87.0,3.5,76.44800000000001,6.125,33.2,6
5951,2019.12.24 03:02:01,87.0,3.7,80.695,5.75,33.2,6
5958,2019.12.24 02:57:00,87.0,4.3,77.22,6.188,33.2,6
5965,2019.12.24 02:52:00,87.0,4.2,77.22,6.125,33.2,6
5972,2019.12.24 02:46:59,87.0,4.0,79.15100000000001,6.125,33.2,6
5979,2019.12.24 02:41:58,87.0,4.0,79.53699999999999,6.25,33.2,6
5986,2019.12.24 02:36:58,87.0,3.9,82.23899999999999,6.125,33.2,6
5993,2019.12.24 02:31:57,87.0,4.1,79.923,5.938,33.2,6
6000,2019.12.24 02:26:56,87.0,4.1,79.53699999999999,6.188,33.2,6
6006,2019.12.24 02:21:55,87.0,4.1,77.992,6.0,33.2,6
6013,2019.12.24 02:16:55,87.0,4.0,76.834,6.313,33.2,6
6020,2019.12.24 02:11:54,87.0,4.0,78.764,6.375,33.2,6
6027,2019.12.24 02:06:54,87.0,4.1,82.625,6.25,33.2,6
6034,2019.12.24 02:01:52,87.0,4.0,81.467,6.25,33.2,6
6041,2019.12.24 01:56:52,87.0,3.8,78.764,6.188,33.2,6
6047,2019.12.24 01:51:51,87.0,4.5,77.22,6.375,33.2,6
6054,2019.12.24 01:46:51,87.0,4.5,75.676,6.375,33.2,6
6061,2019.12.24 01:41:49,87.0,4.6,76.834,6.438,33.2,6
6068,2019.12.24 01:36:49,87.0,4.9,79.53699999999999,6.5,33.2,6
6075,2019.12.24 01:31:48,87.0,4.8,77.992,6.563,33.2,6
6082,2019.12.24 01:26:47,87.0,4.4,81.85300000000001,6.5,33.2,6
6089,2019.12.24 01:21:46,87.0,4.3,80.309,6.625,33.2,6
6096,2019.12.24 01:16:46,87.0,4.3,80.309,6.438,33.2,6
6103,2019.12.24 01:11:45,87.0,4.6,81.85300000000001,6.5,33.2,6
6109,2019.12.24 01:06:44,87.0,4.9,77.992,6.688,33.2,6
6116,2019.12.24 01:01:44,87.0,4.8,82.23899999999999,6.438,33.2,6
6123,2019.12.24 00:56:43,87.0,4.6,77.992,6.75,33.2,6
6130,2019.12.24 00:51:42,87.0,4.3,78.378,6.75,33.2,6
6137,2019.12.24 00:46:41,87.0,4.6,77.992,6.938,33.2,6
6143,2019.12.24 00:41:40,87.0,4.6,75.29,6.75,33.2,6
6150,2019.12.24 00:36:40,87.0,4.7,82.625,6.688,33.2,6
6157,2019.12.24 00:31:39,87.0,4.7,79.15100000000001,6.938,33.2,6
6164,2019.12.24 00:26:38,87.0,4.7,79.15100000000001,7.0,33.2,6
6170,2019.12.24 00:21:38,88.0,5.4,77.22,6.813,33.2,6
6177,2019.12.24 00:16:37,88.0,5.6,76.44800000000001,6.813,33.2,6
6183,2019.12.24 00:11:37,88.0,6.1,75.29,6.938,33.2,6
6190,2019.12.24 00:06:36,88.0,6.1,81.467,7.125,33.2,6
6197,2019.12.24 00:01:35,88.0,6.2,82.625,7.125,33.2,6
6204,2019.12.23 23:56:34,88.0,6.4,77.22,7.063,33.2,6
6211,2019.12.23 23:51:34,88.0,6.5,79.53699999999999,7.063,33.2,6
6218,2019.12.23 23:46:24,88.0,6.5,79.53699999999999,7.188,33.2,6
6224,2019.12.23 23:41:24,88.0,6.0,78.378,7.063,33.2,6
6231,2019.12.23 23:36:23,88.0,5.9,76.834,7.25,33.2,6
6238,2019.12.23 23:31:22,88.0,6.1,82.625,7.313,33.2,6
6245,2019.12.23 23:26:21,88.0,6.4,81.85300000000001,7.313,33.2,6
6252,2019.12.23 23:21:20,88.0,6.4,78.764,7.25,33.2,6
6259,2019.12.23 23:16:20,88.0,6.4,80.695,7.5,33.2,6
6266,2019.12.23 23:11:19,88.0,6.5,78.378,7.313,33.2,6
6273,2019.12.23 23:06:18,88.0,6.5,80.309,7.375,33.2,6
6280,2019.12.23 23:01:17,88.0,6.5,78.378,7.625,33.2,6
6287,2019.12.23 22:56:17,88.0,6.3,76.44800000000001,7.688,33.2,6
6294,2019.12.23 22:51:16,88.0,6.2,79.15100000000001,7.75,33.2,6
6301,2019.12.23 22:46:15,88.0,6.2,78.764,7.688,33.2,6
6308,2019.12.23 22:41:15,88.0,6.4,79.923,7.563,33.2,6
6315,2019.12.23 22:36:14,88.0,6.4,81.081,7.75,33.2,6
6321,2019.12.23 22:31:13,88.0,6.8,76.834,7.875,33.2,6
6328,2019.12.23 22:26:13,88.0,6.6,83.398,7.938,33.2,6
6335,2019.12.23 22:21:12,88.0,6.5,79.53699999999999,7.938,33.2,6
6342,2019.12.23 22:16:11,88.0,6.5,78.764,7.875,33.2,6
6349,2019.12.23 22:11:10,88.0,6.8,76.44800000000001,8.0,33.2,6
6356,2019.12.23 22:06:09,88.0,6.5,78.378,7.875,33.2,6
6363,2019.12.23 22:01:09,88.0,6.5,74.903,8.125,33.2,6
6370,2019.12.23 21:56:08,88.0,6.6,83.78399999999999,7.938,33.2,6
6377,2019.12.23 21:51:07,88.0,6.8,76.44800000000001,8.125,33.2,6
6384,2019.12.23 21:46:07,88.0,7.0,79.15100000000001,8.25,33.2,6
6391,2019.12.23 21:41:06,88.0,7.3,79.923,8.25,33.2,6
6397,2019.12.23 21:36:05,88.0,7.6,76.44800000000001,8.375,33.2,6
6404,2019.12.23 21:31:05,88.0,7.3,80.695,8.25,33.2,6
6411,2019.12.23 21:26:04,88.0,7.7,78.764,8.375,33.2,6
6418,2019.12.23 21:21:03,88.0,7.8,76.44800000000001,8.437999999999999,33.2,6
6425,2019.12.23 21:16:02,88.0,8.0,80.695,8.312999999999999,33.2,6
6432,2019.12.23 21:11:01,88.0,8.2,79.53699999999999,8.437999999999999,33.2,6
6439,2019.12.23 21:06:01,88.0,7.8,77.22,8.437999999999999,33.2,6
6446,2019.12.23 21:01:05,88.0,7.7,79.15100000000001,8.625,33.2,6
6453,2019.12.23 20:55:59,88.0,7.9,83.78399999999999,8.687999999999999,33.2,6
6460,2019.12.23 20:50:59,88.0,8.0,77.992,8.562999999999999,33.2,6
6467,2019.12.23 20:45:58,88.0,8.0,77.60600000000001,8.812999999999999,33.2,6
6474,2019.12.23 20:40:57,88.0,7.9,76.834,8.687999999999999,33.2,6
6481,2019.12.23 20:35:56,88.0,7.7,79.53699999999999,8.875,33.2,6
6488,2019.12.23 20:30:56,88.0,7.7,79.53699999999999,9.0,33.2,6
6495,2019.12.23 20:25:55,88.0,7.8,79.53699999999999,9.062999999999999,33.2,6
6502,2019.12.23 20:20:54,88.0,7.9,81.081,8.937999999999999,33.2,6
6509,2019.12.23 20:15:53,88.0,8.2,80.695,9.125,33.2,6
6516,2019.12.23 20:10:52,88.0,8.5,80.695,9.187999999999999,33.2,6
6523,2019.12.23 20:05:52,88.0,8.5,75.29,9.312999999999999,33.2,6
6530,2019.12.23 20:00:51,88.0,8.6,79.53699999999999,9.125,33.2,6
6537,2019.12.23 19:55:50,88.0,8.7,76.834,9.375,33.2,6
6544,2019.12.23 19:50:49,88.0,9.1,77.22,9.5,33.2,6
6551,2019.12.23 19:45:49,88.0,9.2,76.834,9.25,33.2,6
6557,2019.12.23 19:40:48,88.0,9.1,79.15100000000001,9.5,33.2,6
6564,2019.12.23 19:35:47,88.0,9.5,81.85300000000001,9.687999999999999,33.2,6
6571,2019.12.23 19:30:47,88.0,9.7,79.923,9.812999999999999,33.2,6
6578,2019.12.23 19:25:46,88.0,10.7,76.44800000000001,9.812999999999999,33.2,6
6584,2019.12.23 19:20:45,88.0,10.6,82.23899999999999,9.875,33.2,6
6591,2019.12.23 19:15:44,88.0,10.6,79.15100000000001,10.0,33.2,6
6597,2019.12.23 19:10:43,88.0,10.0,79.15100000000001,9.937999999999999,33.2,6
6604,2019.12.23 19:05:43,88.0,9.5,78.764,10.062999999999999,33.2,6
6611,2019.12.23 19:00:42,89.0,11.0,77.60600000000001,10.062999999999999,33.2,6
6618,2019.12.23 18:55:41,88.0,10.9,76.834,10.125,33.2,6
6625,2019.12.23 18:50:41,88.0,10.9,78.764,10.312999999999999,33.2,6
6632,2019.12.23 18:45:40,89.0,11.4,77.992,10.5,33.2,6
6639,2019.12.23 18:40:39,89.0,11.4,77.60600000000001,10.5,33.2,6
6646,2019.12.23 18:35:38,89.0,11.6,81.467,10.5,33.2,6
6652,2019.12.23 18:30:37,89.0,11.7,79.53699999999999,10.5,33.2,6
6659,2019.12.23 18:25:37,89.0,11.7,76.44800000000001,10.562999999999999,33.2,6
6666,2019.12.23 18:20:36,90.0,12.0,75.676,10.812999999999999,33.2,6
6673,2019.12.23 18:15:35,90.0,12.3,82.625,10.812999999999999,33.2,6
6680,2019.12.23 18:10:34,90.0,12.4,76.062,10.937999999999999,33.2,6
6687,2019.12.23 18:05:34,90.0,12.4,81.081,11.062999999999999,33.2,6
6694,2019.12.23 18:00:33,90.0,12.6,79.53699999999999,11.187999999999999,33.2,6
6701,2019.12.23 17:55:32,90.0,12.6,77.22,11.062999999999999,33.2,6
6708,2019.12.23 17:50:31,90.0,12.6,78.378,11.437999999999999,33.2,6
6715,2019.12.23 17:45:30,90.0,12.6,79.53699999999999,11.25,33.2,6
6722,2019.12.23 17:40:30,90.0,12.6,74.903,11.562999999999999,33.2,6
6729,2019.12.23 17:35:29,90.0,12.6,80.309,11.5,33.2,6
6736,2019.12.23 17:30:28,91.0,13.3,83.012,11.687999999999999,33.2,6
6743,2019.12.23 17:25:28,91.0,13.9,79.53699999999999,11.812999999999999,33.2,6
6750,2019.12.23 17:20:27,80.0,14.5,76.44800000000001,12.062999999999999,33.2,6
6757,2019.12.23 17:15:26,72.0,15.6,77.992,12.0,33.2,6
6763,2019.12.23 17:10:26,68.0,16.5,80.309,12.25,33.2,6
6770,2019.12.23 17:05:25,76.0,16.0,75.29,12.312999999999999,33.2,6
6777,2019.12.23 17:00:24,72.0,15.5,75.676,12.437999999999999,33.2,6
6784,2019.12.23 16:55:23,70.0,16.0,78.764,12.437999999999999,33.2,6
6798,2019.12.23 16:45:24,69.0,16.6,77.22,12.625,33.2,6
6799,2019.12.23 15:00:06,34.0,22.4,77.992,15.125,33.2,6
6806,2019.12.23 14:55:04,35.0,22.2,81.85300000000001,15.25,33.2,6
6813,2019.12.23 14:50:04,35.0,23.1,77.22,15.25,33.2,6
6820,2019.12.23 14:45:03,33.0,24.2,77.992,15.312999999999999,33.2,6
6827,2019.12.23 14:40:03,36.0,22.5,79.53699999999999,15.375,33.2,6
6833,2019.12.23 14:35:02,36.0,22.8,75.29,15.375,33.2,6
6840,2019.12.23 14:30:01,33.0,22.8,77.22,15.437999999999999,33.2,6
6847,2019.12.23 14:25:00,35.0,22.8,77.992,15.437999999999999,33.2,6
6853,2019.12.23 14:20:00,36.0,22.3,79.15100000000001,15.437999999999999,33.2,6
6860,2019.12.23 14:14:59,28.0,25.3,79.923,15.437999999999999,33.2,6
6867,2019.12.23 14:09:58,39.0,23.1,78.378,15.437999999999999,33.2,6
6874,2019.12.23 14:04:58,33.0,23.4,77.60600000000001,15.25,33.2,6
6881,2019.12.23 13:59:57,28.0,26.8,77.60600000000001,15.375,33.2,6
6888,2019.12.23 13:54:56,30.0,26.3,80.309,15.312999999999999,33.2,6
6895,2019.12.23 13:49:55,26.0,27.7,77.60600000000001,15.187999999999999,33.2,6
6902,2019.12.23 13:44:55,28.0,25.9,78.764,15.062999999999999,33.2,6
6909,2019.12.23 13:39:54,26.0,27.8,79.53699999999999,15.0,33.2,6
6916,2019.12.23 13:34:53,25.0,27.4,77.22,15.062999999999999,33.2,6
6922,2019.12.23 13:29:53,29.0,27.7,77.22,14.937999999999999,33.2,6
6929,2019.12.23 13:24:52,29.0,27.3,82.23899999999999,14.812999999999999,33.2,6
6936,2019.12.23 13:19:51,27.0,27.9,79.53699999999999,14.75,33.2,6
6942,2019.12.23 13:14:51,37.0,24.8,78.378,14.687999999999999,33.2,6
6949,2019.12.23 13:09:50,30.0,28.1,77.22,14.625,33.2,6
6956,2019.12.23 13:04:51,29.0,26.9,79.923,14.437999999999999,33.2,6
6970,2019.12.22 04:22:02,87.0,3.7,81.081,5.75,33.2,6
6977,2019.12.22 04:17:01,87.0,3.7,77.992,5.938,33.2,6
6983,2019.12.22 04:12:01,87.0,4.1,84.17,5.813,33.2,6
6990,2019.12.22 04:07:00,87.0,4.1,76.834,5.875,33.2,6
6997,2019.12.22 04:01:58,87.0,3.8,82.23899999999999,5.75,33.2,6
7004,2019.12.22 03:56:58,87.0,3.9,79.15100000000001,5.938,33.2,6
7011,2019.12.22 03:51:58,87.0,4.1,79.15100000000001,6.063,33.2,6
7018,2019.12.22 03:46:57,87.0,3.8,84.94200000000001,6.0,33.2,6
7024,2019.12.22 03:41:57,87.0,3.9,81.85300000000001,5.938,33.2,6
7030,2019.12.22 03:36:55,87.0,4.0,81.081,5.813,33.2,6
7037,2019.12.22 03:31:54,87.0,4.3,81.081,6.188,33.2,6
7044,2019.12.22 03:26:54,87.0,4.3,80.695,6.125,33.2,6
7051,2019.12.22 03:21:53,87.0,4.2,83.78399999999999,6.063,33.2,6
7058,2019.12.22 03:16:53,87.0,4.2,84.17,5.938,33.2,6
7065,2019.12.22 03:11:52,87.0,4.0,81.467,5.938,33.2,6
7079,2019.12.22 03:01:49,87.0,4.2,81.081,6.25,33.2,6
7086,2019.12.22 02:56:49,87.0,4.1,77.22,6.125,33.2,6
7093,2019.12.22 02:51:48,87.0,4.2,84.94200000000001,6.25,33.2,6
7099,2019.12.22 02:46:47,87.0,4.1,77.22,6.563,33.2,6
7104,2019.12.22 02:41:46,87.0,4.0,79.923,6.313,33.2,6
7111,2019.12.22 02:36:46,87.0,4.2,81.081,6.313,33.2,6
7118,2019.12.21 23:43:25,87.0,4.2,76.834,6.375,33.2,6
7124,2019.12.21 23:38:25,87.0,4.0,76.834,6.563,33.2,6
7131,2019.12.21 23:33:24,87.0,4.4,79.53699999999999,6.438,33.2,6
7138,2019.12.21 23:28:23,87.0,4.4,81.85300000000001,6.313,33.2,6
7145,2019.12.21 23:23:23,87.0,4.5,83.78399999999999,6.5,33.2,6
7152,2019.12.21 23:18:22,87.0,4.7,82.23899999999999,6.75,33.2,6
7159,2019.12.21 23:13:21,87.0,4.8,80.309,6.688,33.2,6
7173,2019.12.21 23:03:20,87.0,4.2,83.78399999999999,6.625,33.2,6
7180,2019.12.21 22:58:19,87.0,4.0,80.309,6.625,33.2,6
7187,2019.12.21 22:53:19,87.0,4.6,79.53699999999999,6.75,33.2,6
7193,2019.12.21 22:48:19,87.0,4.7,81.081,6.875,33.2,6
7200,2019.12.21 22:43:17,87.0,4.5,83.012,6.75,33.2,6
7207,2019.12.21 22:38:16,88.0,5.6,78.764,6.75,33.2,6
7214,2019.12.21 22:33:15,88.0,6.0,77.60600000000001,6.875,33.2,6
7221,2019.12.21 22:28:16,88.0,5.7,81.467,6.813,33.2,6
7228,2019.12.21 22:23:15,88.0,5.6,83.78399999999999,7.0,33.2,6
7235,2019.12.21 22:18:14,88.0,5.4,77.22,6.688,33.2,6
7242,2019.12.21 22:13:12,88.0,5.5,77.22,6.938,33.2,6
7249,2019.12.21 22:08:11,88.0,5.3,79.15100000000001,6.813,33.2,6
7256,2019.12.21 22:03:12,88.0,5.3,77.992,7.063,33.2,6
7262,2019.12.21 21:58:11,88.0,5.5,81.467,7.063,33.2,6
7269,2019.12.21 21:53:09,88.0,5.5,80.309,7.188,33.2,6
7276,2019.12.21 21:48:08,88.0,5.4,79.53699999999999,7.125,33.2,6
7283,2019.12.21 21:43:09,88.0,5.3,77.992,7.188,33.2,6
7289,2019.12.21 21:38:08,88.0,5.8,78.378,7.125,33.2,6
7296,2019.12.21 21:33:07,88.0,5.7,80.695,7.188,33.2,6
7303,2019.12.21 21:28:05,88.0,5.5,78.764,7.125,33.2,6
7310,2019.12.21 21:23:05,88.0,5.5,80.309,7.063,33.2,6
7316,2019.12.21 21:18:05,88.0,5.1,80.695,7.375,33.2,6
7322,2019.12.21 21:13:05,88.0,5.4,83.398,7.375,33.2,6
7336,2019.12.21 12:14:31,27.0,31.2,78.764,13.312999999999999,33.2,6
7343,2019.12.21 12:09:30,29.0,29.4,79.15100000000001,13.062999999999999,33.2,6
7350,2019.12.21 12:04:30,22.0,32.7,80.309,13.0,33.2,6
7356,2019.12.21 11:59:29,27.0,31.2,79.15100000000001,12.812999999999999,33.2,6
7362,2019.12.21 11:54:28,26.0,30.8,79.15100000000001,12.5,33.2,6
7369,2019.12.21 11:49:28,29.0,29.4,78.764,12.437999999999999,33.2,6
7376,2019.12.21 11:44:27,28.0,29.5,79.53699999999999,12.062999999999999,33.2,6
7383,2019.12.21 11:39:27,26.0,30.7,80.309,12.0,33.2,6
7390,2019.12.21 11:34:26,26.0,30.6,81.081,11.75,33.2,6
7397,2019.12.21 11:29:25,26.0,31.0,77.22,11.5,33.2,6
7403,2019.12.21 11:24:31,25.0,31.2,82.23899999999999,11.187999999999999,33.2,6
7409,2019.12.21 11:19:24,26.0,31.0,80.309,11.187999999999999,33.2,6
7416,2019.12.21 11:14:23,28.0,30.2,84.17,10.75,33.2,6
7423,2019.12.21 11:09:22,26.0,31.2,83.398,10.5,33.2,6
7430,2019.12.21 11:04:21,28.0,30.1,80.695,10.312999999999999,33.2,6
7436,2019.12.21 10:59:20,25.0,31.6,81.467,10.187999999999999,33.2,6
7443,2019.12.21 10:54:20,23.0,33.0,79.15100000000001,9.875,33.2,6
7450,2019.12.21 10:49:19,24.0,33.4,81.85300000000001,9.625,33.2,6
7457,2019.12.21 10:44:18,25.0,32.1,83.012,9.375,33.2,6
7464,2019.12.21 10:39:18,25.0,31.6,79.53699999999999,9.062999999999999,33.2,6
7471,2019.12.21 10:34:17,24.0,32.1,79.53699999999999,8.812999999999999,33.2,6
7478,2019.12.21 10:29:16,26.0,31.5,81.081,8.625,33.2,6
7485,2019.12.21 10:24:16,29.0,29.5,77.992,8.437999999999999,33.2,6
7492,2019.12.21 10:19:15,32.0,29.0,80.309,8.062999999999999,33.2,6
7499,2019.12.21 10:14:14,33.0,28.2,78.764,7.875,33.2,6
7506,2019.12.21 10:09:13,33.0,28.8,83.78399999999999,7.563,33.2,6
7513,2019.12.21 10:04:13,35.0,28.3,81.85300000000001,7.375,33.2,6
7527,2019.12.21 09:54:11,40.0,26.0,82.23899999999999,6.875,33.2,6
7533,2019.12.21 09:49:10,42.0,25.7,79.53699999999999,6.75,33.2,6
7540,2019.12.21 09:44:09,40.0,25.0,80.309,6.625,33.2,6
7547,2019.12.21 09:39:09,42.0,25.7,81.081,6.25,33.2,6
7554,2019.12.21 09:34:08,43.0,25.6,77.60600000000001,6.25,33.2,6
7560,2019.12.21 09:29:07,49.0,25.9,82.625,6.063,33.2,6
7567,2019.12.21 09:24:06,54.0,24.9,78.764,6.125,33.2,6
7574,2019.12.21 09:19:06,50.0,23.6,81.467,6.0,33.2,6
7581,2019.12.21 09:14:05,63.0,22.6,84.17,5.688,33.2,6
7588,2019.12.21 09:09:04,65.0,20.6,80.309,5.688,33.2,6
7594,2019.12.21 09:04:04,77.0,18.4,84.94200000000001,5.688,33.2,6
7601,2019.12.21 08:59:03,85.0,16.8,82.625,5.563,33.2,6
7613,2019.12.21 08:49:01,80.0,17.0,79.53699999999999,5.5,33.2,6
7619,2019.12.21 08:44:01,85.0,17.0,79.15100000000001,5.313,33.2,6
7626,2019.12.21 08:39:00,91.0,16.1,77.60600000000001,5.25,33.2,6
7633,2019.12.21 08:33:59,91.0,14.7,77.22,5.063,33.2,6
7640,2019.12.21 08:28:59,91.0,13.8,79.15100000000001,5.25,33.2,6
7647,2019.12.21 08:24:00,90.0,12.8,77.22,5.0,33.2,6
7654,2019.12.21 08:18:57,90.0,12.2,80.309,4.938,33.2,6
7661,2019.12.21 08:13:56,89.0,11.4,76.834,5.063,33.2,6
7668,2019.12.21 08:08:55,88.0,10.9,79.53699999999999,5.125,33.2,6
7675,2019.12.21 08:03:55,88.0,9.8,77.22,4.938,33.2,6
7682,2019.12.21 07:58:54,88.0,8.3,85.714,4.938,33.2,6
7689,2019.12.21 07:53:53,88.0,7.6,85.32799999999999,4.688,33.2,6
7695,2019.12.21 07:48:53,88.0,6.1,82.23899999999999,5.0,33.2,6
7699,2019.12.20 16:48:11,90.0,12.5,80.309,12.0,33.2,6
7706,2019.12.20 16:43:10,90.0,12.8,80.309,12.125,33.2,6
7713,2019.12.20 16:38:09,91.0,13.0,78.764,12.187999999999999,33.2,6
7720,2019.12.20 16:33:09,91.0,13.3,78.378,12.437999999999999,33.2,6
7727,2019.12.20 16:28:08,91.0,13.6,80.695,12.5,33.2,6
7733,2019.12.20 16:23:07,91.0,13.9,78.764,12.437999999999999,33.2,6
7739,2019.12.20 16:18:06,91.0,13.8,80.309,12.687999999999999,33.2,6
7746,2019.12.20 16:13:06,91.0,14.0,79.923,12.75,33.2,6
7753,2019.12.20 16:08:05,91.0,14.2,81.467,12.875,33.2,6
