,datetime,air_moisture,air_temperature,soil_moisture,soil_temperature,unnamed,pole_no
1893,2020.01.10 14:25:58,34,21.2,64.516,9.125,33.2,2
1902,2020.01.10 14:20:58,33,21,63.172,9.125,33.2,2
1911,2020.01.10 14:15:57,29,23.8,66.129,8.938,33.2,2
1920,2020.01.10 14:10:57,18,27.3,65.054,8.938,33.2,2
1929,2020.01.10 14:05:56,15,27.3,66.398,9.063,33.2,2
1938,2020.01.10 14:00:56,15,28.4,63.978,8.563,33.2,2
1947,2020.01.10 13:55:56,19,27.6,65.86,8.813,33.2,2
1956,2020.01.10 13:50:56,16,27.1,63.71,8.688,33.2,2
1965,2020.01.10 13:45:55,28,26.9,63.441,8.438,33.2,2
1974,2020.01.10 13:40:55,16,29.1,65.86,8.75,33.2,2
1983,2020.01.10 13:35:55,18,27.9,63.71,8.625,33.2,2
1992,2020.01.10 13:30:54,22,28.2,66.935,8.625,33.2,2
2001,2020.01.10 13:25:54,19,27.8,65.86,8.563,33.2,2
2009,2020.01.10 13:20:54,19,29.8,67.204,8.375,33.2,2
2018,2020.01.10 13:15:53,21,28.5,67.204,8.313,33.2,2
2027,2020.01.10 13:10:52,16,28,65.054,8.313,33.2,2
2036,2020.01.10 13:05:52,15,32,66.398,8.313,33.2,2
2045,2020.01.10 13:00:52,23,29.6,65.054,8.188,33.2,2
2054,2020.01.10 12:55:52,22,28.5,65.591,8.125,33.2,2
2063,2020.01.10 12:50:51,17,30.7,66.667,8,33.2,2
2072,2020.01.10 12:45:51,22,29.2,66.129,7.813,33.2,2
2081,2020.01.10 12:40:50,25,26.6,65.054,7.938,33.2,2
2090,2020.01.10 12:35:50,15,28.9,65.591,7.875,33.2,2
2099,2020.01.10 12:30:50,18,30.8,63.978,7.75,33.2,2
2108,2020.01.10 12:25:49,24,28.2,63.71,7.75,33.2,2
2117,2020.01.10 12:20:49,21,28.1,66.935,7.375,33.2,2
2126,2020.01.10 12:15:49,22,27.6,65.323,7.438,33.2,2
2133,2020.01.10 12:10:48,27,27,65.591,7.438,33.2,2
2142,2020.01.10 12:05:48,26,28.5,67.204,7.313,33.2,2
2151,2020.01.10 12:00:47,33,25.4,67.204,7.25,33.2,2
2160,2020.01.10 11:55:46,21,31.5,66.129,7.188,33.2,2
2176,2020.01.10 11:45:45,27,28.8,63.71,6.875,33.2,2
2184,2020.01.10 11:40:44,29,26.1,63.978,6.688,33.2,2
2198,2020.01.10 11:30:43,31,24.4,65.591,6.5,33.2,2
2206,2020.01.10 11:25:42,36,22.9,65.591,6.375,33.2,2
2214,2020.01.10 11:20:41,35,23.2,67.742,6.25,33.2,2
2222,2020.01.10 11:15:41,33,24.2,68.011,6.063,33.2,2
2230,2020.01.07 14:58:11,91,13.6,68.817,10.438,33.2,2
2237,2020.01.07 14:53:10,90,12.6,69.355,10.563,33.2,2
2244,2020.01.07 14:48:10,91,13.2,68.817,10.375,33.2,2
2251,2020.01.07 14:43:10,91,13.4,68.011,10.438,33.2,2
2258,2020.01.07 14:38:10,91,14.2,68.28,10.125,33.2,2
2265,2020.01.07 14:33:09,91,14.2,67.742,10.188,33.2,2
2271,2020.01.07 14:28:09,91,13.6,68.817,10.375,33.2,2
2277,2020.01.07 14:23:09,91,13.6,69.624,10.375,33.2,2
2284,2020.01.07 14:18:08,91,13,68.011,10.375,33.2,2
2291,2020.01.07 14:13:08,91,13.2,68.817,10.375,33.2,2
2297,2020.01.07 14:08:07,91,13.3,67.204,10.188,33.2,2
2304,2020.01.07 14:03:10,89,11.7,69.355,10.188,33.2,2
2313,2020.01.07 12:12:22,90,12.7,69.892,9.313,33.2,2
2319,2020.01.07 12:07:22,90,12,67.204,9.313,33.2,2
2329,2020.01.05 13:41:58,76,16.7,60.484,9.25,33.2,2
2336,2020.01.05 13:36:58,74,17.2,60.484,8.875,33.2,2
2343,2020.01.05 13:31:57,68,17.2,62.366,9.063,33.2,2
2350,2020.01.05 13:26:57,68,17.5,63.441,8.875,33.2,2
2357,2020.01.05 13:21:56,68,17.6,63.172,8.938,33.2,2
2364,2020.01.05 13:16:56,74,17.6,63.978,8.813,33.2,2
2371,2020.01.05 13:11:56,75,16.9,62.097,8.75,33.2,2
2378,2020.01.05 13:06:55,71,16.7,63.71,8.688,33.2,2
2385,2020.01.05 13:01:55,74,17,61.828,8.75,33.2,2
2392,2020.01.05 12:56:54,80,16.2,60.484,8.875,33.2,2
2399,2020.01.05 12:51:54,77,16,62.903,8.563,33.2,2
2406,2020.01.05 12:46:54,80,15.9,63.172,8.625,33.2,2
2413,2020.01.05 12:41:53,82,15.7,63.441,8.5,33.2,2
2420,2020.01.05 12:36:53,80,15.1,63.71,8.438,33.2,2
2427,2020.01.05 12:31:53,83,15.1,63.172,8.438,33.2,2
2434,2020.01.05 12:26:52,79,15.2,63.441,8.5,33.2,2
2441,2020.01.05 12:21:52,77,16.1,62.366,8.375,33.2,2
2448,2020.01.05 12:16:52,77,16.2,63.71,8.438,33.2,2
2455,2020.01.05 12:11:52,74,16.3,62.097,8.375,33.2,2
2462,2020.01.05 12:06:51,76,15.9,63.71,8.188,33.2,2
2469,2020.01.05 12:01:51,79,15.1,62.903,8.125,33.2,2
2476,2020.01.05 11:56:50,79,16.2,61.559,8.125,33.2,2
2483,2020.01.05 11:51:51,86,15.3,62.097,8.125,33.2,2
2490,2020.01.05 11:46:50,87,14.6,63.71,8,33.2,2
2497,2020.01.05 11:41:49,91,15.1,63.441,8,33.2,2
2503,2020.01.05 11:36:49,86,15.3,62.366,7.875,33.2,2
2510,2020.01.05 11:31:49,89,15.1,63.172,7.75,33.2,2
2517,2020.01.05 11:26:48,91,14.9,61.022,7.813,33.2,2
2524,2020.01.05 11:21:48,91,14.7,63.71,7.688,33.2,2
2531,2020.01.05 11:16:48,91,14.9,63.172,7.688,33.2,2
2538,2020.01.05 11:11:47,91,14.9,63.978,7.563,33.2,2
2544,2020.01.05 11:06:47,91,14.4,63.172,7.438,33.2,2
2549,2020.01.05 11:01:47,91,14.6,61.29,7.438,33.2,2
2556,2020.01.05 10:56:46,91,14.2,61.828,7.375,33.2,2
2563,2020.01.05 10:51:46,91,13.9,62.634,7.25,33.2,2
2570,2020.01.05 10:46:45,91,13.8,61.559,7.25,33.2,2
2577,2020.01.05 10:41:45,91,13.8,63.441,7.125,33.2,2
2584,2020.01.05 10:36:45,91,13.8,63.172,7.125,33.2,2
2591,2020.01.05 10:31:44,91,13.6,62.634,6.938,33.2,2
2598,2020.01.05 10:26:44,91,13.4,63.441,6.875,33.2,2
2605,2020.01.05 10:21:43,91,13.6,61.828,6.875,33.2,2
2612,2020.01.05 10:16:43,91,13.7,63.172,6.75,33.2,2
2618,2020.01.05 10:11:43,91,13.6,63.978,6.688,33.2,2
2625,2020.01.05 10:06:43,91,13.2,63.71,6.625,33.2,2
2632,2020.01.05 10:01:42,91,13.4,61.022,6.5,33.2,2
2639,2020.01.05 09:56:42,91,13.5,64.247,6.375,33.2,2
2646,2020.01.05 09:51:41,91,13.3,61.022,6.375,33.2,2
2653,2020.01.05 09:46:41,90,12.8,63.978,6.25,33.2,2
2660,2020.01.05 09:41:40,90,12.8,63.441,6.25,33.2,2
2667,2020.01.05 09:36:41,90,12.7,61.828,6.125,33.2,2
2674,2020.01.05 09:31:40,89,11.7,63.71,6,33.2,2
2681,2020.01.05 09:26:40,89,11.3,60.753,5.938,33.2,2
2688,2020.01.05 09:21:39,89,11,62.903,5.875,33.2,2
2694,2020.01.05 09:16:38,89,11.6,63.978,5.813,33.2,2
2700,2020.01.05 09:11:38,90,12,64.516,5.75,33.2,2
2707,2020.01.05 09:06:38,89,11.9,63.71,5.688,33.2,2
2714,2020.01.05 09:01:37,89,11,62.366,5.625,33.2,2
2728,2020.01.05 08:51:33,88,7.2,63.978,5.5,33.2,2
2734,2020.01.05 00:08:45,87,4.7,62.097,7.063,33.2,2
2741,2020.01.05 00:03:45,87,4.3,65.054,7.063,33.2,2
2748,2020.01.04 23:58:44,87,4.7,63.978,7.125,33.2,2
2755,2020.01.04 23:53:44,87,4.9,63.172,7.188,33.2,2
2762,2020.01.04 23:48:43,87,4.6,63.978,7.188,33.2,2
2769,2020.01.04 23:43:39,87,4.1,65.054,7.25,33.2,2
2775,2020.01.04 23:38:38,87,4.8,62.634,7.313,33.2,2
2782,2020.01.04 23:33:38,87,4.6,61.559,7.313,33.2,2
2789,2020.01.04 23:28:37,87,4.6,61.022,7.375,33.2,2
2795,2020.01.04 23:23:37,88,5,63.172,7.375,33.2,2
2801,2020.01.04 23:18:37,88,5.4,60.753,7.313,33.2,2
2808,2020.01.04 23:13:36,88,5.8,62.634,7.438,33.2,2
2815,2020.01.04 23:08:36,88,6.1,65.323,7.438,33.2,2
2821,2020.01.04 23:03:35,88,6,63.978,7.375,33.2,2
2828,2020.01.04 22:58:35,88,5.7,63.441,7.563,33.2,2
2835,2020.01.04 22:53:35,88,5.3,62.903,7.563,33.2,2
2842,2020.01.04 22:48:35,88,5.5,64.516,7.625,33.2,2
2848,2020.01.04 22:43:34,88,5.3,63.441,7.625,33.2,2
2855,2020.01.04 22:38:33,88,5.6,61.022,7.688,33.2,2
2862,2020.01.04 22:33:35,88,5.7,63.978,7.75,33.2,2
2869,2020.01.04 22:28:32,88,5.7,63.978,7.625,33.2,2
2876,2020.01.04 22:23:32,88,5.5,60.753,7.813,33.2,2
2883,2020.01.04 22:18:33,88,5.6,63.71,7.813,33.2,2
2890,2020.01.04 22:13:31,88,5.8,61.022,7.875,33.2,2
2896,2020.01.04 22:08:31,88,6.2,61.828,7.875,33.2,2
2903,2020.01.04 22:03:31,88,6,63.71,7.938,33.2,2
2910,2020.01.04 21:58:30,88,6,61.29,8,33.2,2
2917,2020.01.04 21:53:29,88,6.9,61.022,8.063,33.2,2
2923,2020.01.04 21:48:29,88,6.8,60.753,8.125,33.2,2
2930,2020.01.04 21:43:30,88,6.8,63.172,8.125,33.2,2
2935,2020.01.04 21:38:28,88,6.8,64.516,8.063,33.2,2
2942,2020.01.04 21:33:28,88,6.6,61.828,8.125,33.2,2
2947,2020.01.04 21:28:27,88,6.8,61.559,8.125,33.2,2
2954,2020.01.04 21:23:27,88,7.2,63.172,8.125,33.2,2
2961,2020.01.04 21:18:27,88,6.8,62.903,8.375,33.2,2
2968,2020.01.04 21:13:26,88,6.8,61.022,8.313,33.2,2
2975,2020.01.04 21:08:27,88,7,61.022,8.25,33.2,2
2982,2020.01.04 21:03:25,88,7.2,62.634,8.375,33.2,2
2989,2020.01.04 20:58:25,88,7.3,62.903,8.313,33.2,2
2996,2020.01.04 20:53:24,88,7.4,63.441,8.438,33.2,2
3003,2020.01.04 20:48:24,88,7,65.054,8.188,33.2,2
3010,2020.01.04 20:43:24,88,7.3,62.903,8.625,33.2,2
3017,2020.01.04 20:38:23,88,7.6,64.516,8.125,33.2,2
3024,2020.01.04 20:33:23,88,7.7,62.097,8.625,33.2,2
3031,2020.01.04 20:28:22,88,7.8,63.71,8.625,33.2,2
3038,2020.01.04 20:23:22,88,8,64.516,8.688,33.2,2
3045,2020.01.04 20:18:21,88,8.2,63.441,8.75,33.2,2
3052,2020.01.04 20:13:21,88,8,63.71,8.813,33.2,2
3059,2020.01.04 20:08:23,88,8.6,63.978,8.875,33.2,2
3066,2020.01.04 20:03:20,88,8.6,61.022,9,33.2,2
3073,2020.01.04 19:58:20,88,8.3,64.247,8.75,33.2,2
3080,2020.01.04 19:53:20,88,8.2,61.559,8.75,33.2,2
3087,2020.01.04 19:48:19,88,8.7,61.29,9.125,33.2,2
3094,2020.01.04 19:43:19,88,8.7,60.753,9.188,33.2,2
3101,2020.01.04 19:38:18,88,8.7,62.634,9,33.2,2
3108,2020.01.04 19:33:18,88,8.9,61.828,9.313,33.2,2
3115,2020.01.04 19:28:17,88,8.8,63.441,9.438,33.2,2
3122,2020.01.04 19:23:17,88,8.5,63.172,9.5,33.2,2
3129,2020.01.04 19:18:17,89,11.2,62.366,9.625,33.2,2
3135,2020.01.04 19:13:16,88,10.9,63.441,9.438,33.2,2
3142,2020.01.04 19:08:16,88,10.9,60.753,9.563,33.2,2
3149,2020.01.04 19:03:16,88,10.6,63.441,9.438,33.2,2
3156,2020.01.04 18:58:15,88,10.6,63.441,9.688,33.2,2
3163,2020.01.04 18:53:15,88,10.4,62.097,9.625,33.2,2
3170,2020.01.04 18:48:14,88,10.5,63.978,9.625,33.2,2
3177,2020.01.04 18:43:14,88,10.6,65.054,9.813,33.2,2
3184,2020.01.04 18:38:14,88,10.4,63.172,9.75,33.2,2
3191,2020.01.04 18:33:14,88,10.4,63.71,10,33.2,2
3198,2020.01.04 18:28:13,88,10.4,63.441,10.125,33.2,2
3205,2020.01.04 18:23:13,88,10.6,60.484,10.188,33.2,2
3211,2020.01.04 18:18:12,89,11.5,62.366,10,33.2,2
3217,2020.01.04 18:13:12,89,11.5,62.097,10,33.2,2
3224,2020.01.04 18:08:11,90,12.2,62.366,9.938,33.2,2
3230,2020.01.04 18:03:11,90,12.3,63.978,10.5,33.2,2
