,datetime,air_moisture,air_temperature,soil_moisture,soil_temperature,unnamed,pole_no
770,2020.01.11 09:06:59,88,9.8,74.918,5.313,33.2,7
779,2020.01.11 09:01:58,88,10,75.333,5.25,33.2,7
787,2020.01.11 08:56:57,88,9.9,74.333,5.063,33.2,7
796,2020.01.11 08:51:55,88,6.1,74.333,5,33.2,7
821,2020.01.11 00:27:11,87,4,73.333,5.25,33.2,7
830,2020.01.11 00:22:10,87,4,74.333,5.25,33.2,7
839,2020.01.11 00:17:10,87,4,72.918,5.313,33.2,7
848,2020.01.11 00:12:09,87,3.9,74.918,5.375,33.2,7
866,2020.01.11 00:02:08,87,3.7,75.333,5.438,33.2,7
884,2020.01.10 23:52:06,87,3.9,73.25,5.438,33.2,7
893,2020.01.10 23:47:06,87,3.8,72.333,5.438,33.2,7
902,2020.01.10 23:42:01,87,4.2,72,5.438,33.2,7
911,2020.01.10 23:37:00,87,4.4,73.333,5.5,33.2,7
920,2020.01.10 23:32:00,87,4.9,73,5.5,33.2,7
929,2020.01.10 23:27:00,87,4.8,72.333,5.563,33.2,7
947,2020.01.10 23:16:58,87,4.5,72.333,5.625,33.2,7
956,2020.01.10 23:11:57,87,4.6,72.918,5.625,33.2,7
965,2020.01.10 23:06:56,87,4.9,72.667,5.688,33.2,7
974,2020.01.10 23:01:56,88,5.2,74,5.688,33.2,7
983,2020.01.10 22:56:55,88,5.3,74,5.688,33.2,7
992,2020.01.10 22:51:54,88,5,75.333,5.75,33.2,7
1001,2020.01.10 22:46:53,88,5.6,72.333,5.813,33.2,7
1010,2020.01.10 22:41:53,88,5.3,74,5.813,33.2,7
1028,2020.01.10 22:31:51,87,4.8,70.333,5.875,33.2,7
1055,2020.01.10 22:16:49,88,5.5,72.918,5.813,33.2,7
1064,2020.01.10 22:11:48,88,5.5,72.667,5.938,33.2,7
1073,2020.01.10 22:06:48,88,5.6,74.333,5.938,33.2,7
1082,2020.01.10 22:01:47,87,4.8,76,6.016,33.2,7
1091,2020.01.10 21:56:47,88,5.7,73,6.063,33.2,7
1109,2020.01.10 21:46:45,88,5.8,70.918,6.063,33.2,7
1118,2020.01.10 21:41:44,88,6,73.333,6.063,33.2,7
1136,2020.01.10 21:31:43,88,5.9,73.667,6.203,33.2,7
1145,2020.01.10 21:26:43,88,5.9,74,6.188,33.2,7
1154,2020.01.10 21:21:41,88,5.9,76,6.188,33.2,7
1172,2020.01.10 21:11:40,88,5.7,70,6.25,33.2,7
1181,2020.01.10 21:06:39,88,5.5,74.667,6.313,33.2,7
1190,2020.01.10 21:01:39,88,5.3,72,6.375,33.2,7
1199,2020.01.10 20:56:38,88,5.7,74.333,6.438,33.2,7
1208,2020.01.10 20:51:37,88,5.9,72.667,6.5,33.2,7
1217,2020.01.10 20:46:37,88,6.3,74,6.5,33.2,7
1226,2020.01.10 20:41:36,88,6.1,74,6.563,33.2,7
1235,2020.01.10 20:36:35,88,6,73,6.563,33.2,7
1243,2020.01.10 20:31:35,88,6.7,72.333,6.625,33.2,7
1252,2020.01.10 20:26:34,88,6.8,71.333,6.688,33.2,7
1270,2020.01.10 20:16:32,88,6.9,72,6.75,33.2,7
1279,2020.01.10 20:11:32,88,6.8,73.917,6.75,33.2,7
1288,2020.01.10 20:06:31,88,6.8,71.333,6.813,33.2,7
1297,2020.01.10 20:01:30,88,7.2,71.918,6.75,33.2,7
1306,2020.01.10 19:56:30,88,7.6,74,6.875,33.2,7
1314,2020.01.10 19:51:29,88,7.9,74.001,6.813,33.2,7
1330,2020.01.10 19:41:28,88,8.4,73.917,7.063,33.2,7
1339,2020.01.10 19:36:27,88,8.2,72,7.063,33.2,7
1348,2020.01.10 19:31:22,88,8.3,73,7.125,33.2,7
1357,2020.01.10 19:26:21,88,8.4,72.667,7.125,33.2,7
1366,2020.01.10 19:21:21,88,8.7,71.333,7.188,33.2,7
1375,2020.01.10 19:16:20,88,8.6,71.333,7.188,33.2,7
1393,2020.01.10 19:06:19,88,9.2,72.333,7.25,33.2,7
1402,2020.01.10 19:01:18,88,9,75,7.313,33.2,7
1419,2020.01.10 18:51:17,88,9.5,75,7.313,33.2,7
1428,2020.01.10 18:46:16,88,9.7,74,7.375,33.2,7
1437,2020.01.10 18:41:15,88,10.1,73,7.438,33.2,7
1446,2020.01.10 18:36:15,88,10.3,72.667,7.563,33.2,7
1455,2020.01.10 18:31:14,88,10,73.333,7.563,33.2,7
1473,2020.01.10 18:21:13,88,9.6,70.333,7.563,33.2,7
1482,2020.01.10 18:16:12,88,10.1,71.667,7.75,33.2,7
1491,2020.01.10 18:11:11,88,10.8,73,7.813,33.2,7
1500,2020.01.10 18:06:11,87,11.3,73.333,7.813,33.2,7
1509,2020.01.10 18:01:10,82,11.3,73.333,7.875,33.2,7
1518,2020.01.10 17:56:10,74,12,71.918,7.938,33.2,7
1527,2020.01.10 17:51:09,78,11.9,71,8,33.2,7
1545,2020.01.10 17:41:08,81,11.2,72.333,8.188,33.2,7
1554,2020.01.10 17:36:07,82,11.1,71.333,8.188,33.2,7
1563,2020.01.10 17:31:07,80,11.3,73.333,8.313,33.2,7
1572,2020.01.10 17:26:06,75,11.9,73.918,8.313,33.2,7
1581,2020.01.10 17:21:05,65,13.6,73.667,16.875,33.2,7
1590,2020.01.10 17:16:05,61,14.4,72.918,8.5,33.2,7
1598,2020.01.10 17:11:04,62,14.7,73,8.5,33.2,7
1607,2020.01.10 17:06:03,59,15.3,71,8.625,33.2,7
1616,2020.01.10 17:01:04,57,15.6,71.333,8.625,33.2,7
1625,2020.01.10 16:56:02,57,15.8,72,8.625,33.2,7
1634,2020.01.10 16:51:02,55,16.5,70.667,8.75,33.2,7
1643,2020.01.10 16:46:01,54,16.8,72.667,8.75,33.2,7
1652,2020.01.10 16:41:00,53,17.4,72.668,8.75,33.2,7
1660,2020.01.10 16:36:00,52,17.6,71.333,8.75,33.2,7
1669,2020.01.10 16:30:59,50,18.3,71,8.75,33.2,7
1678,2020.01.10 16:25:58,46,18.9,72,8.75,33.2,7
1687,2020.01.10 16:20:58,43,19.1,72.333,8.875,33.2,7
1696,2020.01.10 16:15:57,42,20.1,70.333,8.875,33.2,7
1705,2020.01.10 16:10:56,40,21.3,73.333,8.875,33.2,7
1714,2020.01.10 16:05:55,40,20.7,74.333,8.875,33.2,7
1723,2020.01.10 16:00:55,42,20.8,72.333,17.75,33.2,7
1732,2020.01.10 15:55:54,40,20.7,72,8.875,33.2,7
1741,2020.01.10 15:50:55,40,21.8,71,8.938,33.2,7
1750,2020.01.10 15:45:53,38,22,72.918,17.875,33.2,7
1768,2020.01.10 15:35:52,31,24.3,71.333,8.938,33.2,7
1777,2020.01.10 15:30:51,35,23.8,71.333,8.875,33.2,7
1786,2020.01.10 15:25:50,34,22.8,71.668,8.938,33.2,7
1795,2020.01.10 15:20:50,32,23.8,72.667,8.875,33.2,7
1804,2020.01.10 15:15:49,31,24,72.333,8.875,33.2,7
1813,2020.01.10 15:10:48,28,23.6,70,8.875,33.2,7
1822,2020.01.10 15:05:48,28,24.7,72,8.875,33.2,7
1831,2020.01.10 15:00:47,26,26.2,72,8.813,33.2,7
1840,2020.01.10 14:55:46,24,25.3,74,8.813,33.2,7
1849,2020.01.10 14:50:45,21,26.6,74,8.813,33.2,7
1858,2020.01.10 14:45:45,25,22.9,72.333,8.75,33.2,7
1867,2020.01.10 14:40:44,19,24.5,72.333,8.688,33.2,7
1876,2020.01.10 14:35:43,17,28.5,73.667,8.75,33.2,7
1885,2020.01.10 14:30:43,24,25,73,8.625,33.2,7
1894,2020.01.10 14:25:42,32,21.9,71.667,8.625,33.2,7
1903,2020.01.10 14:20:41,28,22.6,73.333,8.563,33.2,7
1912,2020.01.10 14:15:41,26,23.5,70.667,8.625,33.2,7
1921,2020.01.10 14:10:40,16,28.3,72.333,8.5,33.2,7
1930,2020.01.10 14:05:39,20,27.7,73.667,8.5,33.2,7
1948,2020.01.10 13:55:38,18,27.1,74.667,8.375,33.2,7
1957,2020.01.10 13:50:37,14,28,74.333,8.313,33.2,7
1966,2020.01.10 13:45:37,27,24.5,72.667,8.25,33.2,7
1975,2020.01.10 13:40:36,18,28.5,72.333,8.188,33.2,7
1984,2020.01.10 13:35:36,19,27.4,72,8.125,33.2,7
1993,2020.01.10 13:30:35,21,28.3,72.333,8.125,33.2,7
2002,2020.01.10 13:25:34,18,28.5,71.917,8,33.2,7
2019,2020.01.10 13:15:33,24,26.7,72.667,7.875,33.2,7
2028,2020.01.10 13:10:32,20,30,72,7.813,33.2,7
2046,2020.01.10 13:00:30,24,29.2,70.333,7.688,33.2,7
2055,2020.01.10 12:55:30,24,28.1,70.333,7.563,33.2,7
2064,2020.01.10 12:50:29,16,31.2,74.333,7.5,33.2,7
2073,2020.01.10 12:45:28,21,28.5,74.667,7.5,33.2,7
2082,2020.01.10 12:40:28,23,24.8,74.333,7.375,33.2,7
2091,2020.01.10 12:35:26,13,31.9,73.333,7.313,33.2,7
2100,2020.01.10 12:30:25,20,30.4,72.333,7.125,33.2,7
2118,2020.01.10 12:20:24,22,27.4,74,7,33.2,7
2127,2020.01.10 12:15:23,23,27.6,72,6.938,33.2,7
2135,2020.01.10 12:10:23,25,26.7,73,6.75,33.2,7
2144,2020.01.10 12:05:22,22,29.3,73,6.688,33.2,7
2153,2020.01.10 12:00:21,36,23.1,75.333,6.563,33.2,7
2162,2020.01.10 11:55:21,22,30.4,74.333,6.438,33.2,7
2170,2020.01.10 11:50:20,29,25.9,74,6.313,33.2,7
2179,2020.01.10 11:45:20,26,28,77.333,6.25,33.2,7
2192,2020.01.10 11:35:18,34,24.1,82.333,6,33.2,7
2200,2020.01.10 11:30:18,35,23.5,82.333,6,33.2,7
2216,2020.01.10 11:20:16,35,22.8,80.333,6,33.2,7
2224,2020.01.10 11:15:15,36,22.8,78.667,6.125,33.2,7
