,datetime,air_moisture,air_temperature,soil_moisture,soil_temperature,unnamed,pole_no
122,2019.11.27 07:32:13,91,14.6,67.6,13.688,33.2,8
123,2019.11.27 07:27:12,91,14.5,68.8,13.75,33.2,8
124,2019.11.27 07:22:11,91,14.3,68.8,13.75,33.2,8
125,2019.11.27 07:17:11,91,14.3,64.4,13.625,33.2,8
126,2019.11.27 07:12:10,91,14.1,68.4,13.688,33.2,8
127,2019.11.27 07:07:10,91,14,68.8,13.688,33.2,8
128,2019.11.27 07:02:08,91,14.1,64.8,13.75,33.2,8
129,2019.11.27 06:57:07,91,13.8,66,13.75,33.2,8
130,2019.11.27 06:52:07,91,13.7,76.8,13.563,33.2,8
131,2019.11.27 06:47:06,91,13.5,66.4,13.75,33.2,8
132,2019.11.27 06:42:05,91,13.4,71.2,13.563,33.2,8
133,2019.11.27 06:37:05,91,13.3,74.8,13.813,33.2,8
134,2019.11.27 06:32:04,91,13.5,69.2,13.688,33.2,8
135,2019.11.27 06:27:03,91,13.3,67.2,13.75,33.2,8
136,2019.11.27 06:22:02,91,13.2,76.8,13.688,33.2,8
137,2019.11.27 06:16:58,90,12.8,67.6,13.625,33.2,8
138,2019.11.27 06:11:57,91,13.5,68.8,13.75,33.2,8
139,2019.11.27 06:06:56,91,13.7,65.6,13.75,33.2,8
140,2019.11.27 06:01:55,91,13.6,64,13.625,33.2,8
141,2019.11.27 05:56:54,91,13.4,64.8,13.813,33.2,8
142,2019.11.27 05:51:54,91,13.6,67.6,13.75,33.2,8
143,2019.11.27 05:46:53,91,13.5,67.6,13.625,33.2,8
144,2019.11.27 05:36:51,91,13.5,67.2,13.563,33.2,8
145,2019.11.27 05:31:51,91,13.4,64.8,13.75,33.2,8
146,2019.11.27 05:26:50,91,13.4,68,13.625,33.2,8
147,2019.11.27 05:21:49,91,13.4,66.4,13.688,33.2,8
148,2019.11.27 05:16:49,91,13.4,67.6,13.563,33.2,8
149,2019.11.27 05:11:48,91,13.3,66.4,13.5,33.2,8
150,2019.11.27 05:06:47,91,13.3,67.2,13.688,33.2,8
151,2019.11.27 05:01:46,91,13.5,65.6,13.625,33.2,8
152,2019.11.27 04:56:46,91,13.5,68.8,13.75,33.2,8
153,2019.11.27 04:51:45,91,13.3,73.6,13.688,33.2,8
154,2019.11.27 04:46:44,90,12.9,68.8,13.813,33.2,8
155,2019.11.27 04:41:44,91,13.4,64.8,13.688,33.2,8
156,2019.11.27 04:36:43,91,13.7,67.2,13.75,33.2,8
157,2019.11.27 04:31:42,91,13.6,70.4,13.5,33.2,8
158,2019.11.27 04:26:41,91,13.4,67.2,13.688,33.2,8
159,2019.11.27 04:21:41,91,13.1,66.4,13.438,33.2,8
160,2019.11.27 04:16:41,91,13.3,69.6,13.688,33.2,8
161,2019.11.27 04:11:35,91,13.1,67.2,13.688,33.2,8
162,2019.11.27 04:06:34,91,13.4,69.6,13.625,33.2,8
163,2019.11.27 04:01:34,91,13.4,67.2,13.625,33.2,8
164,2019.11.27 03:56:33,91,13.5,66.8,13.688,33.2,8
165,2019.11.27 03:51:32,91,13.4,69.2,13.625,33.2,8
166,2019.11.27 03:46:32,91,13.3,76.4,13.625,33.2,8
167,2019.11.27 03:41:31,91,13.2,67.6,13.438,33.2,8
168,2019.11.27 03:36:31,91,13,65.6,13.563,33.2,8
169,2019.11.27 03:31:30,91,13,68,13.563,33.2,8
170,2019.11.27 03:26:29,91,13.1,68.4,13.625,33.2,8
171,2019.11.27 03:21:28,91,13.2,68,13.438,33.2,8
172,2019.11.27 03:16:28,91,13.2,69.6,13.625,33.2,8
