,datetime,air_moisture,air_temperature,soil_moisture,soil_temperature,unnamed,pole_no
614,2019.12.12 10:18:36,91,13.7,42.412,10.875,33.2,5
623,2019.12.12 10:13:20,91,14.1,46.304,10.75,33.2,5
632,2019.12.12 10:08:19,91,14.2,44.358,10.75,33.2,5
640,2019.12.12 10:03:18,91,13.9,45.914,10.688,33.2,5
649,2019.12.12 09:58:18,91,13.9,44.747,10.563,33.2,5
658,2019.12.12 09:53:17,91,13.9,45.914,10.5,33.2,5
667,2019.12.12 09:48:17,91,14.2,45.136,10.5,33.2,5
676,2019.12.12 09:43:16,91,14.3,46.304,10.5,33.2,5
685,2019.12.12 09:38:15,91,13.6,44.747,10.438,33.2,5
694,2019.12.12 09:33:15,91,13.4,40.856,10.438,33.2,5
703,2019.12.12 09:28:14,91,13.2,45.914,10.313,33.2,5
712,2019.12.12 09:23:14,91,13.3,44.358,10.313,33.2,5
721,2019.12.12 09:18:13,91,13.3,46.693,10.25,33.2,5
730,2019.12.12 09:13:12,91,13.5,47.471,10.25,33.2,5
739,2019.12.12 09:08:11,91,13.3,46.304,10.125,33.2,5
748,2019.12.12 09:03:11,90,12.9,46.693,10.125,33.2,5
757,2019.12.12 08:58:10,91,13,46.304,10.125,33.2,5
766,2019.12.12 08:53:09,91,13.2,45.136,10,33.2,5
775,2019.12.12 08:48:09,90,12.8,43.969,9.938,33.2,5
784,2019.12.12 08:43:08,90,12.7,45.525,9.875,33.2,5
793,2019.12.12 08:38:07,90,12.5,45.914,9.875,33.2,5
802,2019.12.12 08:33:07,90,12.5,48.249,9.875,33.2,5
811,2019.12.12 08:28:06,90,12.2,40.856,9.75,33.2,5
820,2019.12.12 08:23:06,90,12.1,46.693,9.688,33.2,5
829,2019.12.12 08:18:05,89,11.9,47.471,9.688,33.2,5
838,2019.12.12 08:13:04,89,11.6,46.693,9.688,33.2,5
847,2019.12.12 08:08:04,89,11.5,45.136,9.563,33.2,5
856,2019.12.12 08:03:02,89,11.1,43.969,9.563,33.2,5
865,2019.12.12 07:58:02,88,10.9,43.969,9.625,33.2,5
874,2019.12.12 07:53:01,88,10.6,42.412,9.563,33.2,5
883,2019.12.12 07:48:01,88,10.4,47.471,9.563,33.2,5
892,2019.12.12 07:43:00,88,10.2,44.358,9.563,33.2,5
901,2019.12.12 07:37:59,88,10.1,44.358,9.563,33.2,5
910,2019.12.12 07:32:58,88,9.8,42.412,9.625,33.2,5
919,2019.12.12 07:27:58,88,9.4,47.471,9.563,33.2,5
928,2019.12.12 07:22:57,88,9.6,43.969,9.625,33.2,5
937,2019.12.12 07:17:57,88,9.5,47.471,9.625,33.2,5
946,2019.12.12 07:12:56,88,9.3,43.969,9.563,33.2,5
955,2019.12.12 07:07:56,88,9.5,44.747,9.563,33.2,5
964,2019.12.12 07:02:54,88,9.3,46.693,9.563,33.2,5
972,2019.12.12 06:57:54,88,9.3,44.358,9.5,33.2,5
981,2019.12.12 06:52:54,88,9.4,45.914,9.563,33.2,5
990,2019.12.12 06:47:53,88,9.1,45.525,9.625,33.2,5
999,2019.12.12 06:42:52,88,8.9,44.747,9.5,33.2,5
1008,2019.12.12 06:37:51,88,9,45.914,9.563,33.2,5
1017,2019.12.12 06:32:51,88,8.8,44.747,9.625,33.2,5
1026,2019.12.12 06:27:50,88,8.8,46.693,9.563,33.2,5
1035,2019.12.12 06:22:49,88,8.9,43.191,9.625,33.2,5
1044,2019.12.12 06:17:49,88,9.5,43.969,9.625,33.2,5
1053,2019.12.12 06:12:48,88,9.5,47.082,9.563,33.2,5
1062,2019.12.12 06:07:47,88,9,45.525,9.625,33.2,5
1071,2019.12.12 06:02:46,88,8.9,42.412,9.625,33.2,5
1080,2019.12.12 05:57:45,88,9.1,45.914,9.563,33.2,5
1088,2019.12.12 05:52:45,88,9.3,46.693,9.563,33.2,5
1097,2019.12.12 05:47:44,88,9.2,48.638,9.625,33.2,5
1106,2019.12.12 05:42:43,88,8.7,49.027,9.625,33.2,5
1115,2019.12.12 05:37:39,88,8.8,44.358,9.563,33.2,5
1124,2019.12.12 05:32:39,88,8.8,49.027,9.563,33.2,5
1133,2019.12.12 05:27:34,88,8.7,46.304,9.563,33.2,5
1142,2019.12.12 05:22:33,88,8.5,45.914,9.563,33.2,5
1151,2019.12.12 05:17:32,88,8.4,45.525,9.563,33.2,5
1160,2019.12.12 05:12:32,88,9.7,42.412,9.563,33.2,5
1170,2019.12.12 05:07:31,88,9,42.412,9.563,33.2,5
1179,2019.12.12 05:02:30,88,9,44.747,9.625,33.2,5
1187,2019.12.12 04:57:29,88,8.8,43.58,9.625,33.2,5
1196,2019.12.12 04:52:29,88,8.5,43.191,9.688,33.2,5
1205,2019.12.12 04:47:28,88,8.6,44.747,9.688,33.2,5
1214,2019.12.12 04:42:27,88,9.1,45.525,9.688,33.2,5
1222,2019.12.12 04:37:26,88,8.7,43.58,9.75,33.2,5
1231,2019.12.12 04:32:26,88,8.8,45.525,9.75,33.2,5
1240,2019.12.12 04:27:25,88,8.5,46.693,9.875,33.2,5
1249,2019.12.12 04:22:24,88,8.9,47.471,9.813,33.2,5
1258,2019.12.12 04:17:24,88,8.1,45.136,9.875,33.2,5
1267,2019.12.12 04:12:23,88,7.9,45.136,9.938,33.2,5
1276,2019.12.12 04:07:22,88,7.6,46.693,9.938,33.2,5
1285,2019.12.12 04:02:22,88,8.9,45.914,10,33.2,5
1294,2019.12.12 03:57:21,88,9.5,46.693,10.063,33.2,5
1303,2019.12.12 03:52:20,88,9,45.136,10.063,33.2,5
1312,2019.12.12 03:47:20,88,8.4,49.027,10.125,33.2,5
1321,2019.12.12 03:42:19,88,9,44.747,10.125,33.2,5
1330,2019.12.12 03:37:18,88,9.5,43.191,10.125,33.2,5
1339,2019.12.12 03:32:17,88,9.5,44.358,10.188,33.2,5
1348,2019.12.12 03:27:17,88,10.1,40.856,10.188,33.2,5
1357,2019.12.12 03:22:16,88,9.2,45.914,10.25,33.2,5
1366,2019.12.12 03:17:15,88,9.5,44.747,10.25,33.2,5
1375,2019.12.12 03:12:15,88,10.2,46.693,10.188,33.2,5
1384,2019.12.12 03:07:14,88,10.1,45.136,10.125,33.2,5
1393,2019.12.12 03:02:14,88,10.1,42.412,10.188,33.2,5
1401,2019.12.12 02:57:13,88,10.3,44.747,10.188,33.2,5
1410,2019.12.12 02:52:12,88,10.1,44.747,10.125,33.2,5
1419,2019.12.12 02:47:12,88,9.9,45.525,10.125,33.2,5
1428,2019.12.12 02:42:11,88,9.9,44.358,10.188,33.2,5
1437,2019.12.12 02:37:10,88,9.9,45.525,10.188,33.2,5
1446,2019.12.12 02:32:09,88,9.7,45.525,10.125,33.2,5
1454,2019.12.12 02:27:09,88,9.9,46.693,10.063,33.2,5
1463,2019.12.12 02:22:08,88,9.7,46.304,10.125,33.2,5
1472,2019.12.12 02:17:07,88,9.3,47.471,10.125,33.2,5
1480,2019.12.12 02:12:07,88,9.5,44.747,10.063,33.2,5
1487,2019.12.12 02:07:06,88,9.3,47.86,10.063,33.2,5
1496,2019.12.12 02:02:05,88,9.3,49.027,10.188,33.2,5
1505,2019.12.12 01:57:05,88,9.2,44.358,10.125,33.2,5
1514,2019.12.12 01:52:04,88,9.1,45.914,10.188,33.2,5
1523,2019.12.12 01:47:04,88,9.1,42.412,10.188,33.2,5
1532,2019.12.12 01:42:02,88,8.9,46.304,10.188,33.2,5
1541,2019.12.12 01:37:02,88,8.9,46.693,10.188,33.2,5
1550,2019.12.12 01:32:01,88,9,43.191,10.188,33.2,5
1559,2019.12.12 01:27:00,88,9.1,46.693,10.25,33.2,5
1568,2019.12.12 01:22:00,88,9.3,45.914,10.313,33.2,5
1577,2019.12.12 01:17:00,88,9.5,46.304,10.25,33.2,5
1586,2019.12.12 01:11:58,88,9.4,42.412,10.313,33.2,5
1595,2019.12.12 01:06:58,88,9.2,45.136,10.313,33.2,5
1604,2019.12.12 01:01:58,88,9.2,44.747,10.375,33.2,5
1612,2019.12.12 00:56:57,88,10.1,45.914,10.375,33.2,5
1621,2019.12.12 00:51:55,88,9.7,44.358,10.375,33.2,5
1629,2019.12.12 00:46:55,88,9.7,44.747,10.438,33.2,5
1638,2019.12.12 00:41:55,88,9.6,46.304,10.438,33.2,5
1647,2019.12.12 00:36:54,88,9.1,43.969,10.438,33.2,5
1656,2019.12.12 00:31:54,88,9.1,45.914,10.5,33.2,5
1665,2019.12.12 00:26:53,88,9.6,45.136,10.5,33.2,5
1673,2019.12.12 00:21:52,88,9.3,47.86,10.5,33.2,5
1681,2019.12.12 00:16:52,88,9.2,45.914,10.563,33.2,5
1689,2019.12.12 00:11:51,88,9.4,46.693,10.625,33.2,5
1698,2019.12.12 00:06:50,88,9.2,49.027,10.625,33.2,5
1707,2019.12.12 00:01:50,88,9.1,40.856,10.563,33.2,5
1716,2019.12.11 23:56:44,88,9.3,47.86,10.563,33.2,5
1725,2019.12.11 23:51:43,88,9.6,44.747,10.625,33.2,5
1734,2019.12.11 23:46:43,88,9.4,45.136,10.688,33.2,5
1743,2019.12.11 23:41:39,88,9.5,42.412,10.625,33.2,5
1751,2019.12.11 23:36:38,88,9.3,43.969,10.75,33.2,5
1760,2019.12.11 23:31:37,88,9.6,45.914,10.688,33.2,5
1769,2019.12.11 23:26:37,88,9.5,46.304,10.75,33.2,5
1778,2019.12.11 23:21:36,88,9.4,46.304,10.75,33.2,5
1787,2019.12.11 23:16:35,88,9.7,45.914,10.75,33.2,5
1796,2019.12.11 23:11:34,88,9.4,44.747,10.875,33.2,5
1804,2019.12.11 23:06:33,88,9.3,44.747,10.875,33.2,5
1812,2019.12.11 23:01:32,88,9.4,43.58,10.875,33.2,5
1821,2019.12.11 22:56:32,88,9.5,45.525,10.938,33.2,5
1830,2019.12.11 22:51:31,88,9.5,47.082,11,33.2,5
1839,2019.12.11 22:46:31,88,9.2,45.525,11,33.2,5
1848,2019.12.11 22:41:30,88,9.2,45.914,11,33.2,5
1857,2019.12.11 22:36:29,88,9.2,42.412,11,33.2,5
1866,2019.12.11 22:31:28,88,9.3,44.358,11.063,33.2,5
1874,2019.12.11 22:26:28,88,9.3,45.525,11.125,33.2,5
1883,2019.12.11 22:21:27,88,9.6,46.304,11.188,33.2,5
1892,2019.12.11 22:16:26,88,9.5,45.914,11.188,33.2,5
1901,2019.12.11 22:11:26,88,9.3,40.856,11.188,33.2,5
1908,2019.12.11 22:06:25,88,9.2,42.412,11.313,33.2,5
1917,2019.12.11 22:01:25,88,9.1,43.58,11.375,33.2,5
1926,2019.12.11 21:56:24,88,9.2,45.136,11.375,33.2,5
1935,2019.12.11 21:51:22,88,9.4,46.304,11.438,33.2,5
1944,2019.12.11 21:46:22,88,9.1,43.969,11.5,33.2,5
1953,2019.12.11 21:41:22,88,9.1,44.747,11.5,33.2,5
1962,2019.12.11 21:36:21,88,8.7,44.358,11.625,33.2,5
1971,2019.12.11 21:31:21,88,9.2,44.358,11.688,33.2,5
1980,2019.12.11 21:26:20,88,10.6,45.525,11.688,33.2,5
1989,2019.12.11 21:21:19,88,10.6,43.191,11.813,33.2,5
1997,2019.12.11 21:16:18,88,10.6,43.969,11.875,33.2,5
2006,2019.12.11 21:11:18,88,10,44.747,11.813,33.2,5
2015,2019.12.11 21:06:17,88,9.2,43.191,11.875,33.2,5
2024,2019.12.11 21:01:17,89,11.2,45.136,11.938,33.2,5
2033,2019.12.11 20:56:15,89,11.2,43.191,12.063,33.2,5
2041,2019.12.11 20:51:14,89,11.1,44.747,12.125,33.2,5
2050,2019.12.11 20:46:15,89,11.2,46.304,12.125,33.2,5
2059,2019.12.11 20:41:14,89,11.2,43.969,12.188,33.2,5
2068,2019.12.11 20:36:13,89,11.8,43.191,12.25,33.2,5
2077,2019.12.11 20:31:12,89,11.9,44.358,12.313,33.2,5
2086,2019.12.11 20:26:11,89,11.3,45.525,12.375,33.2,5
2095,2019.12.11 20:21:11,90,12.1,46.304,12.438,33.2,5
2104,2019.12.11 20:16:11,90,12.5,43.969,12.5,33.2,5
2113,2019.12.11 20:11:10,91,13,42.412,12.563,33.2,5
2122,2019.12.11 20:06:08,90,12.5,43.58,12.625,33.2,5
2130,2019.12.11 20:01:08,90,12.5,43.191,12.688,33.2,5
2139,2019.12.11 19:56:07,90,12.2,43.191,12.75,33.2,5
2148,2019.12.11 19:51:06,90,12.2,45.525,12.813,33.2,5
2157,2019.12.11 19:46:05,90,12.4,44.747,12.875,33.2,5
2166,2019.12.11 19:41:05,90,12.2,40.856,12.938,33.2,5
2174,2019.12.11 19:36:04,90,12.3,46.693,12.938,33.2,5
2182,2019.12.11 19:31:04,90,12.4,45.136,13,33.2,5
2191,2019.12.11 19:26:03,90,12.2,45.525,13.188,33.2,5
2200,2019.12.11 19:21:03,90,12.7,42.412,13.188,33.2,5
2209,2019.12.11 19:16:02,90,12.5,43.191,13.188,33.2,5
2218,2019.12.11 19:11:01,90,12.8,44.747,13.313,33.2,5
2227,2019.12.11 19:06:00,91,13.3,45.525,13.313,33.2,5
2236,2019.12.11 19:01:00,91,13.5,43.58,13.375,33.2,5
2245,2019.12.11 18:55:59,91,13.2,42.802,13.438,33.2,5
2254,2019.12.11 18:50:59,91,13.3,40.856,13.5,33.2,5
2263,2019.12.11 18:45:58,91,13.3,45.525,13.563,33.2,5
2272,2019.12.11 18:40:57,91,13.6,45.525,13.625,33.2,5
2281,2019.12.11 18:35:56,91,14.1,40.856,13.688,33.2,5
2290,2019.12.11 18:30:56,91,13.9,44.747,13.813,33.2,5
2299,2019.12.11 18:25:55,91,13.9,44.747,13.938,33.2,5
2308,2019.12.11 18:20:55,91,14,45.525,13.938,33.2,5
2317,2019.12.11 18:15:54,91,14.1,45.525,14.125,33.2,5
2326,2019.12.11 18:10:53,91,15,43.969,14.125,33.2,5
2335,2019.12.11 18:05:52,91,15,43.969,14.188,33.2,5
2344,2019.12.11 18:00:51,90,15.5,42.023,14.313,33.2,5
2353,2019.12.11 17:55:51,86,15.5,43.969,14.375,33.2,5
2362,2019.12.11 17:50:50,82,16.3,47.082,14.5,33.2,5
2371,2019.12.11 17:45:49,82,16.1,44.358,14.563,33.2,5
2380,2019.12.11 17:40:49,82,15.8,43.969,14.625,33.2,5
2389,2019.12.11 17:35:48,80,16.2,42.023,14.75,33.2,5
2398,2019.12.11 17:30:48,77,16.2,42.802,14.813,33.2,5
2407,2019.12.11 17:25:47,73,17,42.802,14.938,33.2,5
2416,2019.12.11 17:20:46,71,17.1,45.914,15,33.2,5
2425,2019.12.11 17:15:45,67,17.6,41.634,15.125,33.2,5
2434,2019.12.11 17:10:41,66,17.6,42.412,15.25,33.2,5
2443,2019.12.11 17:05:40,62,18.7,46.304,15.25,33.2,5
2452,2019.12.11 17:00:40,60,18.9,47.082,15.375,33.2,5
2460,2019.12.11 16:55:38,58,19.2,45.136,15.5,33.2,5
2469,2019.12.11 16:50:38,59,19,40.856,15.563,33.2,5
2478,2019.12.11 16:45:37,61,18.7,43.191,15.688,33.2,5
2487,2019.12.11 16:40:37,54,19.4,45.525,15.813,33.2,5
2496,2019.12.11 16:35:35,52,20.4,45.525,15.938,33.2,5
2504,2019.12.11 16:30:35,52,21.2,45.136,15.938,33.2,5
2513,2019.12.11 16:25:34,51,21.6,43.969,16.125,33.2,5
2522,2019.12.11 16:20:34,47,22.3,42.802,16.188,33.2,5
2531,2019.12.11 16:15:33,41,23.2,45.914,16.25,33.2,5
2540,2019.12.11 16:10:29,40,23.7,43.191,16.375,33.2,5
2549,2019.12.11 16:05:28,40,23.8,43.58,16.438,33.2,5
2558,2019.12.11 16:00:28,38,24.6,45.525,16.5,33.2,5
2564,2019.12.11 15:55:27,37,25,43.191,16.625,33.2,5
2572,2019.12.11 15:50:27,40,24.6,45.136,16.625,33.2,5
2581,2019.12.11 15:45:26,38,24.8,45.525,16.688,33.2,5
2590,2019.12.11 15:40:25,33,26,46.304,16.688,33.2,5
2595,2019.12.11 15:35:24,34,25.6,46.304,16.813,33.2,5
2604,2019.12.11 15:30:24,37,24.8,43.58,16.875,33.2,5
2613,2019.12.11 15:25:23,32,26.5,45.525,16.875,33.2,5
2621,2019.12.11 15:20:23,31,28,45.525,16.875,33.2,5
2629,2019.12.11 15:15:22,26,29,43.969,16.938,33.2,5
2638,2019.12.11 15:10:21,26,29.1,45.136,16.938,33.2,5
2647,2019.12.11 15:05:20,28,29,44.358,16.938,33.2,5
2656,2019.12.11 15:00:20,24,29.7,42.802,16.875,33.2,5
2665,2019.12.11 14:55:19,24,30.7,45.525,16.938,33.2,5
2674,2019.12.11 14:50:18,31,29.1,46.693,17,33.2,5
2683,2019.12.11 14:45:18,35,28.1,43.191,17,33.2,5
2692,2019.12.11 14:40:17,36,26.1,47.86,17,33.2,5
2700,2019.12.11 14:35:16,45,22.4,44.358,16.938,33.2,5
2709,2019.12.11 14:30:16,36,24.8,43.191,17,33.2,5
2722,2019.12.11 14:20:14,37,25.1,46.304,17,33.2,5
2731,2019.12.11 14:15:14,35,25.5,45.525,16.938,33.2,5
2740,2019.12.11 14:10:14,40,23.7,44.747,16.938,33.2,5
2749,2019.12.11 14:05:13,27,30.2,43.58,16.875,33.2,5
2758,2019.12.11 14:00:11,32,29.9,44.358,16.875,33.2,5
2767,2019.12.11 13:55:11,24,30.3,42.023,16.875,33.2,5
2776,2019.12.11 13:50:11,32,29,44.358,16.813,33.2,5
2783,2019.12.11 13:45:11,31,29,46.693,16.813,33.2,5
2792,2019.12.11 13:40:10,22,32.4,43.191,16.75,33.2,5
2801,2019.12.11 13:35:09,26,32.7,47.86,16.75,33.2,5
2810,2019.12.11 13:30:07,27,31,42.023,16.75,33.2,5
2819,2019.12.11 13:25:08,29,29.7,46.304,16.75,33.2,5
2828,2019.12.11 13:20:08,31,29.6,42.802,16.688,33.2,5
2837,2019.12.11 13:15:07,28,29.5,42.802,16.625,33.2,5
2846,2019.12.11 13:10:05,28,31.2,47.082,16.5,33.2,5
2855,2019.12.11 13:05:04,30,29.4,46.693,16.438,33.2,5
2864,2019.12.11 13:00:05,28,29.4,44.747,16.313,33.2,5
2873,2019.12.11 12:55:04,28,29.7,42.412,16.25,33.2,5
2882,2019.12.11 12:50:03,25,32.9,45.136,16.125,33.2,5
2891,2019.12.11 12:45:02,27,31.2,47.86,16.125,33.2,5
2900,2019.12.11 12:40:01,29,31.1,42.412,16.063,33.2,5
2909,2019.12.11 12:35:00,25,31.8,44.358,16,33.2,5
2918,2019.12.11 12:29:59,27,30.9,45.525,15.938,33.2,5
2926,2019.12.11 12:24:58,23,32.9,45.525,15.875,33.2,5
2935,2019.12.11 12:19:58,28,32.7,43.191,15.813,33.2,5
2944,2019.12.11 12:14:57,25,31.6,47.471,15.688,33.2,5
2953,2019.12.11 12:09:56,22,33.7,47.082,15.563,33.2,5
2962,2019.12.11 12:04:55,27,33.1,44.358,15.438,33.2,5
2971,2019.12.11 11:59:55,19,35.1,44.358,15.313,33.2,5
2980,2019.12.11 11:54:54,23,34,46.304,15.188,33.2,5
2989,2019.12.11 11:49:50,22,34.7,44.358,14.938,33.2,5
2998,2019.12.11 11:44:49,22,34.3,47.082,14.875,33.2,5
3008,2019.12.11 11:39:48,22,35.4,45.914,14.688,33.2,5
3017,2019.12.11 11:34:47,27,31.2,44.358,14.5,33.2,5
3026,2019.12.11 11:29:47,33,28,43.191,14.313,33.2,5
3035,2019.12.11 11:24:46,28,31.2,44.358,14.188,33.2,5
3044,2019.12.11 11:19:45,31,30.9,47.082,14.063,33.2,5
3052,2019.12.11 11:14:45,30,31.2,45.525,13.75,33.2,5
3061,2019.12.11 11:09:44,35,30.7,44.747,13.688,33.2,5
3070,2019.12.11 11:04:43,40,26.3,44.358,13.438,33.2,5
3079,2019.12.11 10:59:42,49,23.8,44.358,13.313,33.2,5
3088,2019.12.11 10:54:42,44,27.1,44.747,13.063,33.2,5
3097,2019.12.11 10:49:42,54,23.6,47.86,12.813,33.2,5
3106,2019.12.11 10:44:41,55,23.8,43.969,12.75,33.2,5
3115,2019.12.11 10:39:41,62,21.3,44.358,12.625,33.2,5
3124,2019.12.11 10:34:39,58,23.6,47.471,12.5,33.2,5
3132,2019.12.11 10:29:39,65,22.1,47.86,12.375,33.2,5
3141,2019.12.11 10:24:38,76,20.2,44.747,12.25,33.2,5
3150,2019.12.11 10:19:38,85,18.5,47.86,12.25,33.2,5
3159,2019.12.11 10:14:36,92,17.1,46.304,12.125,33.2,5
3168,2019.12.11 10:09:35,83,18.8,47.86,12.063,33.2,5
3177,2019.12.11 10:04:36,84,18.6,46.304,11.938,33.2,5
3186,2019.12.11 09:59:35,81,18.6,47.082,11.75,33.2,5
3195,2019.12.11 09:54:36,77,19.4,44.747,11.688,33.2,5
3204,2019.12.11 09:49:34,80,19.2,45.525,11.563,33.2,5
3212,2019.12.11 09:44:32,82,19.6,47.082,11.438,33.2,5
3220,2019.12.11 09:39:32,86,18.5,45.136,11.313,33.2,5
3228,2019.12.11 09:34:32,85,18.6,44.358,11.313,33.2,5
3237,2019.12.11 09:29:31,87,18.6,42.412,11.188,33.2,5
3246,2019.12.11 09:24:31,92,17.5,48.249,11.125,33.2,5
3255,2019.12.11 09:19:29,92,17.3,45.136,11.063,33.2,5
3264,2019.12.11 09:14:28,92,17,45.525,11,33.2,5
3273,2019.12.11 09:09:29,92,16.5,43.969,11,33.2,5
3282,2019.12.11 09:04:28,91,15.7,42.412,10.875,33.2,5
3291,2019.12.11 08:59:28,91,15.2,47.86,10.875,33.2,5
3300,2019.12.11 08:54:26,91,15.1,45.136,10.813,33.2,5
3309,2019.12.11 08:49:25,91,14.4,44.747,10.813,33.2,5
3318,2019.12.11 08:44:24,91,14.2,44.747,10.688,33.2,5
3327,2019.12.11 08:39:24,91,14.6,46.304,10.75,33.2,5
3336,2019.12.11 08:34:23,91,14.5,45.525,10.625,33.2,5
3345,2019.12.11 08:29:23,91,14.3,44.747,10.563,33.2,5
3354,2019.12.11 08:24:22,91,14.6,44.747,10.563,33.2,5
3363,2019.12.11 08:19:21,91,14.3,47.471,10.5,33.2,5
3372,2019.12.11 08:14:21,91,14.2,44.747,10.5,33.2,5
3381,2019.12.11 08:09:20,91,13.8,46.693,10.438,33.2,5
3390,2019.12.11 08:04:19,91,13.7,46.304,10.438,33.2,5
3399,2019.12.11 07:59:19,91,13.8,47.471,10.375,33.2,5
3408,2019.12.11 07:54:18,91,13.4,46.304,10.375,33.2,5
3417,2019.12.11 07:49:18,90,12.7,45.525,10.438,33.2,5
3425,2019.12.11 07:44:17,90,12.5,43.969,10.375,33.2,5
3434,2019.12.11 07:39:16,90,12.4,47.471,10.438,33.2,5
3443,2019.12.11 07:34:16,90,12.2,45.136,10.438,33.2,5
3451,2019.12.11 07:29:15,90,12.2,45.136,10.375,33.2,5
3460,2019.12.11 07:24:15,90,12.2,47.471,10.375,33.2,5
3468,2019.12.11 07:19:14,89,11.8,43.969,10.313,33.2,5
3477,2019.12.11 07:14:14,89,11.8,47.471,10.313,33.2,5
3486,2019.12.11 07:09:12,89,11.9,46.304,10.375,33.2,5
3495,2019.12.11 07:04:12,89,11.9,48.249,10.375,33.2,5
