,datetime,air_moisture,air_temperature,soil_moisture,soil_temperature,unnamed,pole_no
1419,2019.11.14 14:45:50,53,25.6,100,24.875,33.2,6
1420,2019.11.14 14:40:50,53,25.4,100,24.688,33.2,6
1421,2019.11.14 14:35:49,52,25.4,100,24.75,33.2,6
1422,2019.11.14 14:30:48,52,25.4,100,24.75,33.2,6
1423,2019.11.14 14:25:47,52,25.2,100,24.813,33.2,6
1425,2019.11.14 14:15:46,52,25,100,24.75,33.2,6
1427,2019.11.14 14:05:45,52,24.9,100,24.688,33.2,6
1428,2019.11.14 14:00:44,52,24.8,100,24.688,33.2,6
1429,2019.11.14 13:55:45,52,24.9,100,24.5,33.2,6
1430,2019.11.14 13:50:43,52,24.9,100,24.75,33.2,6
1431,2019.11.14 13:45:42,52,25,100,24.688,33.2,6
1432,2019.11.14 13:40:41,52,24.9,100,24.563,33.2,6
1433,2019.11.14 13:35:40,52,25,100,24.688,33.2,6
1434,2019.11.14 13:30:42,52,25,100,24.688,33.2,6
1435,2019.11.14 13:25:39,52,25,100,24.688,33.2,6
1436,2019.11.14 13:20:38,52,25,100,24.5,33.2,6
1437,2019.11.14 13:15:37,52,25.1,100,24.625,33.2,6
1439,2019.11.14 13:05:36,52,25.2,100,24.75,33.2,6
1440,2019.11.14 13:00:35,51,25.4,100,24.563,33.2,6
1441,2019.11.14 12:55:34,51,25.6,100,24.625,33.2,6
1442,2019.11.14 12:50:33,51,25.5,100,24.625,33.2,6
1444,2019.11.14 12:35:33,51,25.4,100,24.438,33.2,6
