,datetime,air_moisture,air_temperature,soil_moisture,soil_temperature,unnamed,pole_no
467,2020.01.11 12:23:49,91,13,73.152,8.438,33.2,6
476,2020.01.11 12:18:49,90,12.9,73.152,8.438,33.2,6
486,2020.01.11 12:13:48,91,13.1,79.537,8.188,33.2,6
495,2020.01.11 12:08:47,91,14.2,83.398,8.188,33.2,6
504,2020.01.11 12:03:46,91,14.3,79.537,7.938,33.2,6
513,2020.01.11 11:58:45,91,14.5,85.714,8,33.2,6
522,2020.01.11 11:53:45,91,13.8,80.309,7.813,33.2,6
531,2020.01.11 11:48:44,91,13.8,80.309,7.938,33.2,6
539,2020.01.11 11:43:43,91,15.2,77.22,7.875,33.2,6
548,2020.01.11 11:38:43,91,16.3,79.151,7.875,33.2,6
557,2020.01.11 11:33:42,88,16.2,82.239,7.625,33.2,6
566,2020.01.11 11:28:41,92,16,83.784,7.688,33.2,6
575,2020.01.11 11:23:40,91,16,80.309,7.688,33.2,6
584,2020.01.11 11:18:40,91,15.5,81.853,7.438,33.2,6
593,2020.01.11 11:13:39,91,15.2,81.081,7.313,33.2,6
602,2020.01.11 11:08:38,91,13.7,79.151,7.438,33.2,6
610,2020.01.11 11:03:37,91,14.1,83.398,7.25,33.2,6
619,2020.01.11 10:58:37,90,12.2,79.923,7.188,33.2,6
627,2020.01.11 10:53:36,89,11.7,83.784,7.063,33.2,6
636,2020.01.11 10:48:35,89,11.4,85.328,7.125,33.2,6
645,2020.01.11 10:43:35,89,11.2,85.328,6.875,33.2,6
654,2020.01.11 10:38:34,90,12.7,79.537,7,33.2,6
663,2020.01.11 10:33:33,90,12.3,83.012,6.813,33.2,6
672,2020.01.11 10:28:33,90,12.3,81.081,6.688,33.2,6
681,2020.01.11 10:23:32,90,12.4,83.784,6.563,33.2,6
690,2020.01.11 10:18:31,90,12.2,80.695,6.625,33.2,6
699,2020.01.11 10:13:30,90,12.7,82.239,6.375,33.2,6
708,2020.01.11 10:08:30,90,12.9,78.378,6.25,33.2,6
717,2020.01.11 10:03:29,90,12.8,85.714,6.375,33.2,6
726,2020.01.11 09:58:28,90,12.4,80.695,6.188,33.2,6
735,2020.01.11 09:53:27,90,12.3,79.151,6.125,33.2,6
744,2020.01.11 09:48:27,89,11.6,82.625,5.938,33.2,6
753,2020.01.11 09:43:26,88,10.3,79.537,5.813,33.2,6
762,2020.01.11 09:38:25,88,10.3,84.942,5.813,33.2,6
776,2020.01.11 09:03:10,88,9.8,82.239,5.125,33.2,6
784,2020.01.11 08:58:09,88,9.9,77.992,5.125,33.2,6
793,2020.01.11 08:53:08,88,9.2,78.764,5,33.2,6
800,2020.01.11 00:38:20,87,3.7,79.923,5.5,33.2,6
809,2020.01.11 00:33:19,87,3.8,83.784,5.563,33.2,6
818,2020.01.11 00:28:19,87,3.9,81.081,5.563,33.2,6
827,2020.01.11 00:23:18,87,4,83.012,5.688,33.2,6
836,2020.01.11 00:18:17,87,4,83.398,5.313,33.2,6
845,2020.01.11 00:13:16,87,4.1,80.695,5.75,33.2,6
854,2020.01.11 00:08:16,87,3.8,81.853,5.688,33.2,6
863,2020.01.11 00:03:15,87,3.7,79.923,5.75,33.2,6
872,2020.01.10 23:58:14,87,3.8,79.537,5.813,33.2,6
881,2020.01.10 23:53:14,87,3.9,81.081,5.813,33.2,6
890,2020.01.10 23:48:13,87,3.9,81.853,5.875,33.2,6
899,2020.01.10 23:43:08,87,4.1,84.556,5.875,33.2,6
908,2020.01.10 23:38:07,87,4.4,79.923,5.875,33.2,6
917,2020.01.10 23:33:06,87,4.7,81.853,5.875,33.2,6
926,2020.01.10 23:28:06,87,4.9,79.923,5.813,33.2,6
935,2020.01.10 23:23:05,88,5,81.467,5.813,33.2,6
944,2020.01.10 23:18:04,87,4.8,80.695,6.063,33.2,6
953,2020.01.10 23:13:03,87,4.7,80.695,6.125,33.2,6
962,2020.01.10 23:08:03,87,4.6,81.853,6.125,33.2,6
971,2020.01.10 23:03:02,88,5.3,78.764,6.125,33.2,6
980,2020.01.10 22:58:01,88,5.2,80.695,6.063,33.2,6
989,2020.01.10 22:53:01,88,5.1,81.081,6.188,33.2,6
998,2020.01.10 22:48:02,88,5.7,81.467,6.125,33.2,6
1007,2020.01.10 22:42:59,88,5.5,79.923,6.25,33.2,6
1016,2020.01.10 22:37:58,87,4.8,82.239,6.375,33.2,6
1025,2020.01.10 22:32:58,88,5,86.1,6.375,33.2,6
1034,2020.01.10 22:27:57,88,5.1,79.923,6.375,33.2,6
1043,2020.01.10 22:22:56,88,5.2,81.853,6.375,33.2,6
1052,2020.01.10 22:17:56,88,5.6,79.537,6.625,33.2,6
1061,2020.01.10 22:12:55,88,5.8,79.537,6.438,33.2,6
1070,2020.01.10 22:07:54,88,5.6,86.486,6.625,33.2,6
1079,2020.01.10 22:02:54,88,5,77.22,6.5,33.2,6
1088,2020.01.10 21:57:53,87,4.9,81.853,6.688,33.2,6
1097,2020.01.10 21:52:52,88,6,79.537,6.688,33.2,6
1106,2020.01.10 21:47:52,88,6,83.012,6.75,33.2,6
1115,2020.01.10 21:42:52,88,6.2,85.328,6.688,33.2,6
1124,2020.01.10 21:37:50,88,6.2,81.081,6.813,33.2,6
1133,2020.01.10 21:32:49,88,5.9,81.467,6.813,33.2,6
1142,2020.01.10 21:27:49,88,5.8,84.17,6.75,33.2,6
1151,2020.01.10 21:22:49,88,5.8,84.942,6.938,33.2,6
1160,2020.01.10 21:17:47,88,5.8,81.853,6.938,33.2,6
1169,2020.01.10 21:12:46,88,5.7,81.081,7.063,33.2,6
1178,2020.01.10 21:07:46,88,5.5,79.923,7.125,33.2,6
1187,2020.01.10 21:02:45,88,5.4,85.714,7.125,33.2,6
1196,2020.01.10 20:57:45,88,5.7,83.012,7.063,33.2,6
1205,2020.01.10 20:52:44,88,6,81.081,7.188,33.2,6
1214,2020.01.10 20:47:43,88,6.2,81.081,7.188,33.2,6
1223,2020.01.10 20:42:42,88,6.2,82.239,7.375,33.2,6
1232,2020.01.10 20:37:41,88,6.1,80.309,7.375,33.2,6
1240,2020.01.10 20:32:41,88,6.5,82.625,7.5,33.2,6
1249,2020.01.10 20:27:40,88,6.8,80.695,7.625,33.2,6
1258,2020.01.10 20:22:39,88,6.8,85.714,7.625,33.2,6
1267,2020.01.10 20:17:39,88,6.9,81.467,7.625,33.2,6
1276,2020.01.10 20:12:38,88,6.9,81.467,7.75,33.2,6
1285,2020.01.10 20:07:38,88,6.9,81.853,7.75,33.2,6
1294,2020.01.10 20:02:37,88,7.1,77.606,7.688,33.2,6
1303,2020.01.10 19:57:36,88,7.6,79.537,7.875,33.2,6
1311,2020.01.10 19:52:35,88,8,82.239,8,33.2,6
1319,2020.01.10 19:47:35,88,8.3,82.239,8.125,33.2,6
1327,2020.01.10 19:42:34,88,8.3,78.764,8.188,33.2,6
1336,2020.01.10 19:37:33,88,8.3,86.873,8.25,33.2,6
1345,2020.01.10 19:32:32,88,8.1,79.923,8.25,33.2,6
1353,2020.01.10 19:27:32,88,8.4,84.17,8.188,33.2,6
1362,2020.01.10 19:22:31,88,8.7,85.714,8.313,33.2,6
1371,2020.01.10 19:17:30,88,8.7,81.467,8.438,33.2,6
1380,2020.01.10 19:12:30,88,8.7,85.328,8.5,33.2,6
1389,2020.01.10 19:07:29,88,9.1,83.012,8.625,33.2,6
1398,2020.01.10 19:02:28,88,9.1,81.081,8.563,33.2,6
1407,2020.01.10 18:57:27,88,9.1,82.625,8.75,33.2,6
1415,2020.01.10 18:52:27,88,9.3,77.992,8.75,33.2,6
1424,2020.01.10 18:47:26,88,9.7,81.081,8.813,33.2,6
1433,2020.01.10 18:42:26,88,10.2,85.328,9,33.2,6
1442,2020.01.10 18:37:25,88,10.1,81.853,8.875,33.2,6
1451,2020.01.10 18:32:24,88,10.1,80.309,9.063,33.2,6
1460,2020.01.10 18:27:23,88,10.2,80.309,9.125,33.2,6
1469,2020.01.10 18:22:22,88,10,78.378,9.188,33.2,6
1487,2020.01.10 18:12:21,88,10.7,85.714,9.5,33.2,6
1496,2020.01.10 18:07:21,89,11.2,82.625,9.438,33.2,6
1505,2020.01.10 18:02:20,81,10.9,85.714,9.5,33.2,6
1514,2020.01.10 17:57:19,73,11.9,80.695,9.813,33.2,6
1523,2020.01.10 17:52:19,76,12,79.537,9.875,33.2,6
1532,2020.01.10 17:47:18,79,11.3,82.239,9.875,33.2,6
1541,2020.01.10 17:42:17,79,11.5,84.17,10,33.2,6
1550,2020.01.10 17:37:16,79,11.4,81.853,10.25,33.2,6
1559,2020.01.10 17:32:15,85,10.8,81.853,10.188,33.2,6
1568,2020.01.10 17:27:15,76,11.8,82.625,10.438,33.2,6
1577,2020.01.10 17:22:14,70,12.8,83.398,10.563,33.2,6
1586,2020.01.10 17:17:14,61,14.6,82.625,10.5,33.2,6
1594,2020.01.10 17:12:13,62,14.3,84.17,10.813,33.2,6
1603,2020.01.10 17:07:11,58,15.5,82.625,11.063,33.2,6
1612,2020.01.10 17:02:11,57,15.6,81.853,11,33.2,6
1621,2020.01.10 16:57:11,58,16,84.942,11.313,33.2,6
1630,2020.01.10 16:52:10,55,16.5,80.309,11.313,33.2,6
1639,2020.01.10 16:47:09,55,16.8,81.853,11.375,33.2,6
1648,2020.01.10 16:42:08,53,17.4,82.239,11.5,33.2,6
1656,2020.01.10 16:37:08,52,17.6,84.942,11.75,33.2,6
1665,2020.01.10 16:32:07,51,17.9,82.625,12,33.2,6
1674,2020.01.10 16:27:06,47,18.9,83.398,12,33.2,6
1683,2020.01.10 16:22:05,46,19.2,81.853,12,33.2,6
1692,2020.01.10 16:17:05,44,19.5,80.309,12.25,33.2,6
1701,2020.01.10 16:12:03,42,21.2,79.151,12.438,33.2,6
1710,2020.01.10 16:07:03,40,21,84.17,12.438,33.2,6
1719,2020.01.10 16:02:02,42,20.8,79.923,12.5,33.2,6
1728,2020.01.10 15:57:01,40,20.5,79.923,12.688,33.2,6
1737,2020.01.10 15:52:01,41,21.6,82.239,13.063,33.2,6
1746,2020.01.10 15:47:00,38,21.9,80.309,13.125,33.2,6
1755,2020.01.10 15:41:59,36,22.3,81.853,13.625,33.2,6
1764,2020.01.10 15:36:59,33,24,79.923,13.5,33.2,6
1773,2020.01.10 15:31:57,33,23.7,84.17,13.688,33.2,6
1782,2020.01.10 15:26:57,35,23,84.942,13.625,33.2,6
1791,2020.01.10 15:21:56,33,23.2,81.081,13.75,33.2,6
1800,2020.01.10 15:16:56,31,24.2,80.309,14.125,33.2,6
1809,2020.01.10 15:11:56,31,23.8,84.17,14.188,33.2,6
1818,2020.01.10 15:06:54,31,24.2,83.398,14.5,33.2,6
1827,2020.01.10 15:01:53,28,25.6,79.923,14.563,33.2,6
1836,2020.01.10 14:56:53,30,22.9,80.695,14.75,33.2,6
1845,2020.01.10 14:51:52,24,26.3,80.309,14.75,33.2,6
1854,2020.01.10 14:46:51,24,26.2,81.853,14.875,33.2,6
1863,2020.01.10 14:41:50,20,24.2,82.625,14.938,33.2,6
1872,2020.01.10 14:36:50,18,29.6,81.467,14.875,33.2,6
1881,2020.01.10 14:31:49,18,27,83.784,15,33.2,6
1890,2020.01.10 14:26:48,32,22,81.853,14.875,33.2,6
1899,2020.01.10 14:21:48,36,21.2,83.012,14.938,33.2,6
1908,2020.01.10 14:16:47,28,23.9,81.081,15,33.2,6
1917,2020.01.10 14:11:46,23,23.9,81.853,14.938,33.2,6
1926,2020.01.10 14:06:46,17,28.2,82.239,14.75,33.2,6
1935,2020.01.10 14:01:45,17,27.2,82.625,14.75,33.2,6
1944,2020.01.10 13:56:44,21,27.1,85.714,14.688,33.2,6
1953,2020.01.10 13:51:43,21,26.8,80.309,14.625,33.2,6
1962,2020.01.10 13:46:42,20,27.8,81.853,14.5,33.2,6
1971,2020.01.10 13:41:42,15,29.4,82.239,14.375,33.2,6
1980,2020.01.10 13:36:41,14,28.1,83.784,14.25,33.2,6
1989,2020.01.10 13:31:40,15,28.4,82.625,14.063,33.2,6
1998,2020.01.10 13:26:40,20,28,81.081,13.875,33.2,6
2006,2020.01.10 13:21:39,20,29.5,83.012,13.813,33.2,6
2015,2020.01.10 13:16:38,19,28.9,79.537,13.813,33.2,6
2024,2020.01.10 13:11:38,20,26.7,83.784,13.625,33.2,6
2033,2020.01.10 13:06:37,18,32.4,83.398,13.25,33.2,6
2042,2020.01.10 13:01:36,22,30,84.17,13.25,33.2,6
2051,2020.01.10 12:56:35,21,29,81.853,12.813,33.2,6
2060,2020.01.10 12:51:35,18,30.8,83.784,12.688,33.2,6
2069,2020.01.10 12:46:34,19,29.2,83.012,12.438,33.2,6
2078,2020.01.10 12:41:33,24,26,82.239,12.25,33.2,6
2087,2020.01.10 12:36:33,15,28.1,82.239,11.875,33.2,6
2096,2020.01.10 12:31:32,15,31.7,82.625,11.438,33.2,6
2105,2020.01.10 12:26:31,21,27.6,83.012,11.375,33.2,6
2114,2020.01.10 12:21:31,24,26.7,83.784,11.063,33.2,6
2123,2020.01.10 12:16:30,21,27.9,81.853,10.75,33.2,6
2131,2020.01.10 12:11:29,25,28,82.625,10.438,33.2,6
2140,2020.01.10 12:06:28,26,28.8,82.625,10,33.2,6
2149,2020.01.10 12:01:28,28,27.6,84.17,9.813,33.2,6
2158,2020.01.10 11:56:27,23,29.7,83.784,9.375,33.2,6
2167,2020.01.10 11:51:26,25,27.6,81.467,8.938,33.2,6
2175,2020.01.10 11:46:25,27,28.8,84.17,8.75,33.2,6
2183,2020.01.10 11:41:25,27,26.9,83.012,8.5,33.2,6
2190,2020.01.10 11:36:24,30,25,83.784,8.063,33.2,6
2197,2020.01.10 11:31:23,30,25,81.467,8.063,33.2,6
2205,2020.01.10 11:26:23,38,22.2,83.398,7.688,33.2,6
2213,2020.01.10 11:21:22,34,24,83.012,7.438,33.2,6
2221,2020.01.10 11:16:21,32,24.2,83.398,7.375,33.2,6
2233,2020.01.07 14:55:54,91,13,87.645,10.5,33.2,6
2240,2020.01.07 14:50:53,90,12.4,85.714,10.5,33.2,6
2247,2020.01.07 14:45:53,91,13.4,84.17,10.5,33.2,6
2254,2020.01.07 14:40:52,90,12.7,89.189,10.313,33.2,6
2261,2020.01.07 14:35:51,91,14.9,87.259,10.375,33.2,6
2267,2020.01.07 14:30:51,91,14.1,87.645,10.313,33.2,6
2273,2020.01.07 14:25:50,90,12.9,87.259,10.188,33.2,6
2280,2020.01.07 14:20:49,90,12.9,84.556,10.188,33.2,6
2287,2020.01.07 14:15:48,91,13.4,88.031,10.063,33.2,6
2294,2020.01.07 14:10:48,91,13.4,85.328,9.938,33.2,6
2300,2020.01.07 14:05:47,90,12.9,86.873,10.063,33.2,6
2306,2020.01.07 12:40:00,90,12.6,86.1,9.625,33.2,6
2308,2020.01.07 12:14:45,90,12.3,88.803,9.313,33.2,6
2315,2020.01.07 12:09:44,90,12.9,88.417,9.313,33.2,6
2322,2020.01.07 12:04:42,90,12.5,88.031,9.25,33.2,6
2328,2020.01.05 13:42:19,78,16.7,76.062,9,33.2,6
2335,2020.01.05 13:37:18,76,17,74.131,9,33.2,6
2342,2020.01.05 13:32:17,72,17,80.695,9.063,33.2,6
2349,2020.01.05 13:27:17,67,17.6,74.131,8.875,33.2,6
2356,2020.01.05 13:22:16,70,17.3,76.448,8.875,33.2,6
2363,2020.01.05 13:17:15,73,17.5,76.062,8.938,33.2,6
2370,2020.01.05 13:12:14,72,17.3,76.062,8.813,33.2,6
2377,2020.01.05 13:07:13,72,16.7,76.062,8.813,33.2,6
2384,2020.01.05 13:02:13,74,16.8,78.764,8.688,33.2,6
2391,2020.01.05 12:57:12,79,16.4,78.764,8.75,33.2,6
2398,2020.01.05 12:52:11,76,15.8,78.764,8.625,33.2,6
2405,2020.01.05 12:47:11,78,16,79.151,8.563,33.2,6
2412,2020.01.05 12:42:10,80,15.6,80.309,8.5,33.2,6
2419,2020.01.05 12:37:09,82,15.1,76.062,8.5,33.2,6
2426,2020.01.05 12:32:08,80,14.9,75.676,8.375,33.2,6
2433,2020.01.05 12:27:07,81,15.1,78.764,8.313,33.2,6
2440,2020.01.05 12:22:07,74,15.9,77.22,8.375,33.2,6
2447,2020.01.05 12:17:06,76,16.2,78.764,8.313,33.2,6
2454,2020.01.05 12:12:05,76,16.2,76.062,8.125,33.2,6
2461,2020.01.05 12:07:04,74,16,76.062,8.25,33.2,6
2468,2020.01.05 12:02:04,82,15.2,79.151,8.25,33.2,6
2475,2020.01.05 11:57:03,74,16.2,76.448,8.125,33.2,6
2482,2020.01.05 11:52:02,84,15.3,80.695,8.063,33.2,6
2489,2020.01.05 11:47:02,87,14.7,81.081,8,33.2,6
2496,2020.01.05 11:42:01,86,14.7,78.378,7.813,33.2,6
2502,2020.01.05 11:37:00,84,15.3,76.062,7.875,33.2,6
2509,2020.01.05 11:31:59,83,15,78.764,7.688,33.2,6
2516,2020.01.05 11:26:59,87,14.9,77.22,7.813,33.2,6
2523,2020.01.05 11:21:58,91,14.5,75.29,7.5,33.2,6
2530,2020.01.05 11:16:57,91,14.9,78.764,7.625,33.2,6
2537,2020.01.05 11:11:56,87,14.8,77.992,7.563,33.2,6
2543,2020.01.05 11:06:55,91,14.6,77.22,7.5,33.2,6
2548,2020.01.05 11:01:55,91,14.4,76.062,7.375,33.2,6
2555,2020.01.05 10:56:54,91,14.3,76.062,7.5,33.2,6
2562,2020.01.05 10:51:53,91,13.9,75.676,7.25,33.2,6
2569,2020.01.05 10:46:53,91,13.8,79.537,7.188,33.2,6
2576,2020.01.05 10:41:52,91,14,74.517,7.188,33.2,6
2583,2020.01.05 10:36:51,91,13.8,76.062,7,33.2,6
2590,2020.01.05 10:31:50,91,13.7,75.676,6.938,33.2,6
2597,2020.01.05 10:26:49,91,13.5,78.378,7,33.2,6
2604,2020.01.05 10:21:49,91,13.6,77.606,6.813,33.2,6
2611,2020.01.05 10:16:48,91,13.5,76.062,6.813,33.2,6
2617,2020.01.05 10:11:48,91,13.6,79.923,6.563,33.2,6
2624,2020.01.05 10:06:47,91,13.3,75.676,6.563,33.2,6
2631,2020.01.05 10:01:46,91,13.3,79.537,6.375,33.2,6
2638,2020.01.05 09:56:45,91,13.3,79.537,6.438,33.2,6
2645,2020.01.05 09:51:45,91,13.4,74.131,6.313,33.2,6
2652,2020.01.05 09:46:44,91,13,81.467,6.25,33.2,6
2659,2020.01.05 09:41:43,90,12.9,79.151,5.938,33.2,6
2666,2020.01.05 09:36:42,90,12.5,75.29,5.938,33.2,6
2673,2020.01.05 09:31:42,89,11.7,80.309,5.813,33.2,6
2680,2020.01.05 09:26:41,89,11.3,77.992,5.813,33.2,6
2687,2020.01.05 09:21:40,89,11,77.992,5.688,33.2,6
2693,2020.01.05 09:16:39,89,11.6,77.606,5.563,33.2,6
2701,2020.01.05 09:11:37,90,12,76.834,5.5,33.2,6
2708,2020.01.05 09:06:37,89,11.9,79.537,5.313,33.2,6
2715,2020.01.05 09:01:36,89,11,75.676,5.313,33.2,6
2721,2020.01.05 08:56:35,88,8.8,76.834,5.25,33.2,6
2727,2020.01.05 08:51:34,88,7.2,78.764,5.25,33.2,6
2729,2020.01.05 00:11:30,87,4.7,79.151,6.625,33.2,6
2736,2020.01.05 00:06:29,87,4.6,77.22,6.5,33.2,6
2743,2020.01.05 00:01:29,87,4.4,74.131,6.75,33.2,6
2750,2020.01.04 23:56:28,87,4.9,80.695,6.625,33.2,6
2757,2020.01.04 23:51:27,87,4.8,73.359,6.625,33.2,6
2764,2020.01.04 23:46:27,87,4.5,76.448,6.875,33.2,6
2771,2020.01.04 23:41:21,87,4.3,74.517,6.875,33.2,6
2777,2020.01.04 23:36:21,87,4.7,75.29,7,33.2,6
2784,2020.01.04 23:31:20,87,4.7,74.131,6.938,33.2,6
2791,2020.01.04 23:26:19,87,4.8,74.903,6.938,33.2,6
2797,2020.01.04 23:21:19,88,5.2,76.448,7,33.2,6
2803,2020.01.04 23:16:18,88,5.5,76.062,7,33.2,6
2810,2020.01.04 23:11:18,88,6,81.081,7.063,33.2,6
2817,2020.01.04 23:06:17,88,6,78.378,7.188,33.2,6
2823,2020.01.04 23:01:17,88,5.8,79.537,7.25,33.2,6
2830,2020.01.04 22:56:15,88,5.6,78.378,7.25,33.2,6
2837,2020.01.04 22:51:14,88,5.3,74.517,7.313,33.2,6
2844,2020.01.04 22:46:14,88,5.4,75.29,7.313,33.2,6
2850,2020.01.04 22:41:13,88,5.5,77.992,7.5,33.2,6
2857,2020.01.04 22:36:12,88,5.6,76.448,7.563,33.2,6
2864,2020.01.04 22:31:12,88,5.6,75.676,7.5,33.2,6
2871,2020.01.04 22:26:11,88,5.8,81.081,7.563,33.2,6
2878,2020.01.04 22:21:10,88,5.6,80.309,7.5,33.2,6
2885,2020.01.04 22:16:10,88,5.8,77.606,7.563,33.2,6
2892,2020.01.04 22:11:09,88,5.8,76.448,7.625,33.2,6
2898,2020.01.04 22:06:08,88,6.1,78.378,7.625,33.2,6
2905,2020.01.04 22:01:10,88,5.8,78.378,7.875,33.2,6
2912,2020.01.04 21:56:07,88,6.9,80.309,7.813,33.2,6
2919,2020.01.04 21:51:06,88,6.9,77.992,7.813,33.2,6
2925,2020.01.04 21:46:05,88,6.7,76.448,7.813,33.2,6
2932,2020.01.04 21:41:05,88,6.9,77.606,7.75,33.2,6
2937,2020.01.04 21:36:04,88,6.9,77.992,8.063,33.2,6
2944,2020.01.04 21:31:05,88,6.8,79.537,8.063,33.2,6
2949,2020.01.04 21:26:02,88,6.9,73.745,8.188,33.2,6
2956,2020.01.04 21:21:01,88,6.9,80.309,8.25,33.2,6
2963,2020.01.04 21:16:01,88,6.8,82.625,8.125,33.2,6
2970,2020.01.04 21:11:00,88,6.9,74.903,8.313,33.2,6
2977,2020.01.04 21:06:00,88,7.2,80.309,8.313,33.2,6
2984,2020.01.04 21:00:59,88,7.1,80.309,8.563,33.2,6
2991,2020.01.04 20:55:58,88,7.5,79.537,8.375,33.2,6
2998,2020.01.04 20:50:57,88,7.4,75.29,8.5,33.2,6
3005,2020.01.04 20:45:57,88,7.1,76.448,8.688,33.2,6
3012,2020.01.04 20:40:56,88,7.3,80.309,8.625,33.2,6
3019,2020.01.04 20:35:55,88,7.6,76.448,8.75,33.2,6
3026,2020.01.04 20:30:56,88,7.7,78.378,8.75,33.2,6
3033,2020.01.04 20:25:54,88,7.7,76.834,8.938,33.2,6
3040,2020.01.04 20:20:53,88,8.2,76.448,9,33.2,6
3047,2020.01.04 20:15:52,88,8.2,77.22,9,33.2,6
3054,2020.01.04 20:10:51,88,8.3,76.448,9.063,33.2,6
3061,2020.01.04 20:05:51,88,8.7,81.081,9.125,33.2,6
3068,2020.01.04 20:00:50,88,8.6,75.676,9.188,33.2,6
3075,2020.01.04 19:55:49,88,8.5,82.625,9.313,33.2,6
3082,2020.01.04 19:50:49,88,8.4,77.992,9.313,33.2,6
3089,2020.01.04 19:45:48,88,8.7,81.081,9.313,33.2,6
3096,2020.01.04 19:40:47,88,8.7,79.537,9.375,33.2,6
3103,2020.01.04 19:35:47,88,8.7,75.676,9.625,33.2,6
3110,2020.01.04 19:30:45,88,8.9,74.517,9.563,33.2,6
3117,2020.01.04 19:25:45,88,8.6,80.695,9.688,33.2,6
3124,2020.01.04 19:20:44,88,10.4,77.22,9.875,33.2,6
3131,2020.01.04 19:15:43,88,10.9,77.992,9.938,33.2,6
3137,2020.01.04 19:10:43,89,11,74.903,9.938,33.2,6
3144,2020.01.04 19:05:42,88,10.8,79.537,10.125,33.2,6
3151,2020.01.04 19:00:41,88,10.7,78.764,10.25,33.2,6
3158,2020.01.04 18:55:41,88,10.6,77.992,10.25,33.2,6
3165,2020.01.04 18:50:40,88,10.2,79.537,10.438,33.2,6
3172,2020.01.04 18:45:39,88,10.6,75.676,10.438,33.2,6
3179,2020.01.04 18:40:39,88,10.4,78.764,10.438,33.2,6
3186,2020.01.04 18:35:38,88,10.4,74.903,10.5,33.2,6
3193,2020.01.04 18:30:37,88,10.4,78.378,10.688,33.2,6
3200,2020.01.04 18:25:37,88,10.6,74.903,10.813,33.2,6
3207,2020.01.04 18:20:35,89,11.1,75.676,10.75,33.2,6
